Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,6,346.0,0.9298324584960938,concorde,concorde,../data/foodmart/order/instances_d10_ord6.txt,10,4,0,50,1560,320,6
Method 3,7,404.0,0.9651186466217041,concorde,concorde,../data/foodmart/order/instances_d10_ord7.txt,10,4,0,50,1560,320,7
Method 3,8,462.0,0.983513593673706,concorde,concorde,../data/foodmart/order/instances_d10_ord8.txt,10,4,0,50,1560,320,8
Method 3,9,518.0,1.3105189800262451,concorde,concorde,../data/foodmart/order/instances_d10_ord9.txt,10,4,0,50,1560,320,9
Method 3,10,592.0,1.730290174484253,concorde,concorde,../data/foodmart/order/instances_d20_ord10.txt,20,4,0,50,1560,320,10
Method 3,11,646.0,1.6357505321502686,concorde,concorde,../data/foodmart/order/instances_d20_ord11.txt,20,4,0,50,1560,320,11
Method 3,12,704.0,2.113206624984741,concorde,concorde,../data/foodmart/order/instances_d20_ord12.txt,20,4,0,50,1560,320,12
Method 3,13,762.0,2.1212453842163086,concorde,concorde,../data/foodmart/order/instances_d20_ord13.txt,20,4,0,50,1560,320,13
Method 3,14,812.0,2.418853521347046,concorde,concorde,../data/foodmart/order/instances_d20_ord14.txt,20,4,0,50,1560,320,14
Method 3,15,870.0,2.4828150272369385,concorde,concorde,../data/foodmart/order/instances_d20_ord15.txt,20,4,0,50,1560,320,15
Method 3,16,930.0,2.6703383922576904,concorde,concorde,../data/foodmart/order/instances_d20_ord16.txt,20,4,0,50,1560,320,16
Method 3,17,990.0,2.8028311729431152,concorde,concorde,../data/foodmart/order/instances_d20_ord17.txt,20,4,0,50,1560,320,17
Method 3,18,1050.0,2.9440524578094482,concorde,concorde,../data/foodmart/order/instances_d20_ord18.txt,20,4,0,50,1560,320,18
Method 3,19,1108.0,3.151230812072754,concorde,concorde,../data/foodmart/order/instances_d20_ord19.txt,20,4,0,50,1560,320,19
Method 3,20,1166.0,3.20939302444458,concorde,concorde,../data/foodmart/order/instances_d20_ord20.txt,20,4,0,50,1560,320,20
Method 3,21,1220.0,3.318525791168213,concorde,concorde,../data/foodmart/order/instances_d20_ord21.txt,20,4,0,50,1560,320,21
Method 3,22,1276.0,3.4710958003997803,concorde,concorde,../data/foodmart/order/instances_d20_ord22.txt,20,4,0,50,1560,320,22
Method 3,23,1336.0,3.7912659645080566,concorde,concorde,../data/foodmart/order/instances_d20_ord23.txt,20,4,0,50,1560,320,23
Method 3,24,1392.0,3.6054527759552,concorde,concorde,../data/foodmart/order/instances_d20_ord24.txt,20,4,0,50,1560,320,24
Method 3,25,1450.0,4.079487323760986,concorde,concorde,../data/foodmart/order/instances_d20_ord25.txt,20,4,0,50,1560,320,25
Method 3,26,1502.0,4.124477386474609,concorde,concorde,../data/foodmart/order/instances_d20_ord26.txt,20,4,0,50,1560,320,26
Method 3,27,1560.0,4.30131459236145,concorde,concorde,../data/foodmart/order/instances_d20_ord27.txt,20,4,0,50,1560,320,27
Method 3,28,1616.0,4.4820287227630615,concorde,concorde,../data/foodmart/order/instances_d20_ord28.txt,20,4,0,50,1560,320,28
Method 3,29,1676.0,4.507078170776367,concorde,concorde,../data/foodmart/order/instances_d20_ord29.txt,20,4,0,50,1560,320,29
Method 3,30,1728.0,4.4403581619262695,concorde,concorde,../data/foodmart/order/instances_d20_ord30.txt,20,4,0,50,1560,320,30
Method 3,31,1784.0,4.963740348815918,concorde,concorde,../data/foodmart/order/instances_d20_ord31.txt,20,4,0,50,1560,320,31
Method 3,32,1832.0,5.021087884902954,concorde,concorde,../data/foodmart/order/instances_d20_ord32.txt,20,4,0,50,1560,320,32
Method 3,33,1890.0,5.026046276092529,concorde,concorde,../data/foodmart/order/instances_d20_ord33.txt,20,4,0,50,1560,320,33
Method 3,34,1942.0,5.291985273361206,concorde,concorde,../data/foodmart/order/instances_d20_ord34.txt,20,4,0,50,1560,320,34
Method 3,35,2000.0,5.35479474067688,concorde,concorde,../data/foodmart/order/instances_d20_ord35.txt,20,4,0,50,1560,320,35
Method 3,36,2056.0,5.473269939422607,concorde,concorde,../data/foodmart/order/instances_d20_ord36.txt,20,4,0,50,1560,320,36
Method 3,37,2108.0,6.5490193367004395,concorde,concorde,../data/foodmart/order/instances_d20_ord37.txt,20,4,0,50,1560,320,37
Method 3,38,2166.0,5.780064344406128,concorde,concorde,../data/foodmart/order/instances_d20_ord38.txt,20,4,0,50,1560,320,38
Method 3,39,2222.0,5.836972236633301,concorde,concorde,../data/foodmart/order/instances_d20_ord39.txt,20,4,0,50,1560,320,39
Method 3,40,2280.0,6.0271155834198,concorde,concorde,../data/foodmart/order/instances_d20_ord40.txt,20,4,0,50,1560,320,40
Method 3,41,2330.0,6.323427677154541,concorde,concorde,../data/foodmart/order/instances_d20_ord41.txt,20,4,0,50,1560,320,41
Method 3,42,2388.0,6.297176361083984,concorde,concorde,../data/foodmart/order/instances_d20_ord42.txt,20,4,0,50,1560,320,42
Method 3,43,2430.0,6.786669969558716,concorde,concorde,../data/foodmart/order/instances_d20_ord43.txt,20,4,0,50,1560,320,43
Method 3,44,2490.0,6.570415735244751,concorde,concorde,../data/foodmart/order/instances_d20_ord44.txt,20,4,0,50,1560,320,44
Method 3,45,2546.0,6.915646314620972,concorde,concorde,../data/foodmart/order/instances_d20_ord45.txt,20,4,0,50,1560,320,45
Method 3,46,2604.0,6.778433084487915,concorde,concorde,../data/foodmart/order/instances_d20_ord46.txt,20,4,0,50,1560,320,46
Method 3,47,2662.0,6.9869959354400635,concorde,concorde,../data/foodmart/order/instances_d20_ord47.txt,20,4,0,50,1560,320,47
Method 3,48,2722.0,7.359811782836914,concorde,concorde,../data/foodmart/order/instances_d20_ord48.txt,20,4,0,50,1560,320,48
Method 3,49,2776.0,7.622248411178589,concorde,concorde,../data/foodmart/order/instances_d20_ord49.txt,20,4,0,50,1560,320,49
Method 3,5,296.0,0.677067756652832,concorde,concorde,../data/foodmart/order/instances_d20_ord5.txt,20,4,0,50,1560,320,5
Method 3,50,2834.0,7.716501951217651,concorde,concorde,../data/foodmart/order/instances_d20_ord50.txt,20,4,0,50,1560,320,50
Method 3,6,356.0,1.0068151950836182,concorde,concorde,../data/foodmart/order/instances_d20_ord6.txt,20,4,0,50,1560,320,6
Method 3,7,416.0,1.096231460571289,concorde,concorde,../data/foodmart/order/instances_d20_ord7.txt,20,4,0,50,1560,320,7
Method 3,8,476.0,1.4854118824005127,concorde,concorde,../data/foodmart/order/instances_d20_ord8.txt,20,4,0,50,1560,320,8
Method 3,9,536.0,1.295949935913086,concorde,concorde,../data/foodmart/order/instances_d20_ord9.txt,20,4,0,50,1560,320,9
Method 3,10,526.0,1.3695921897888184,concorde,concorde,../data/foodmart/order/instances_d5_ord10.txt,05,4,0,50,1560,320,10
Method 3,11,576.0,1.2396063804626465,concorde,concorde,../data/foodmart/order/instances_d5_ord11.txt,05,4,0,50,1560,320,11
Method 3,12,632.0,1.6000070571899414,concorde,concorde,../data/foodmart/order/instances_d5_ord12.txt,05,4,0,50,1560,320,12
Method 3,13,684.0,1.8555107116699219,concorde,concorde,../data/foodmart/order/instances_d5_ord13.txt,05,4,0,50,1560,320,13
Method 3,14,742.0,1.5616936683654785,concorde,concorde,../data/foodmart/order/instances_d5_ord14.txt,05,4,0,50,1560,320,14
Method 3,15,798.0,2.0025837421417236,concorde,concorde,../data/foodmart/order/instances_d5_ord15.txt,05,4,0,50,1560,320,15
Method 3,16,852.0,2.061730146408081,concorde,concorde,../data/foodmart/order/instances_d5_ord16.txt,05,4,0,50,1560,320,16
Method 3,17,892.0,2.1655967235565186,concorde,concorde,../data/foodmart/order/instances_d5_ord17.txt,05,4,0,50,1560,320,17
Method 3,18,948.0,2.2283356189727783,concorde,concorde,../data/foodmart/order/instances_d5_ord18.txt,05,4,0,50,1560,320,18
Method 3,19,990.0,2.385887861251831,concorde,concorde,../data/foodmart/order/instances_d5_ord19.txt,05,4,0,50,1560,320,19
Method 3,20,1030.0,2.3615121841430664,concorde,concorde,../data/foodmart/order/instances_d5_ord20.txt,05,4,0,50,1560,320,20
Method 3,21,1088.0,2.619675397872925,concorde,concorde,../data/foodmart/order/instances_d5_ord21.txt,05,4,0,50,1560,320,21
Method 3,22,1138.0,2.742269277572632,concorde,concorde,../data/foodmart/order/instances_d5_ord22.txt,05,4,0,50,1560,320,22
Method 3,23,1196.0,2.698573350906372,concorde,concorde,../data/foodmart/order/instances_d5_ord23.txt,05,4,0,50,1560,320,23
Method 3,24,1254.0,2.875761032104492,concorde,concorde,../data/foodmart/order/instances_d5_ord24.txt,05,4,0,50,1560,320,24
Method 3,25,1304.0,2.998730182647705,concorde,concorde,../data/foodmart/order/instances_d5_ord25.txt,05,4,0,50,1560,320,25
Method 3,26,1362.0,3.1200451850891113,concorde,concorde,../data/foodmart/order/instances_d5_ord26.txt,05,4,0,50,1560,320,26
Method 3,27,1406.0,3.4445674419403076,concorde,concorde,../data/foodmart/order/instances_d5_ord27.txt,05,4,0,50,1560,320,27
Method 3,28,1454.0,3.3175110816955566,concorde,concorde,../data/foodmart/order/instances_d5_ord28.txt,05,4,0,50,1560,320,28
Method 3,29,1506.0,3.43142032623291,concorde,concorde,../data/foodmart/order/instances_d5_ord29.txt,05,4,0,50,1560,320,29
Method 3,30,1564.0,3.7484724521636963,concorde,concorde,../data/foodmart/order/instances_d5_ord30.txt,05,4,0,50,1560,320,30
Method 3,31,1622.0,3.650254011154175,concorde,concorde,../data/foodmart/order/instances_d5_ord31.txt,05,4,0,50,1560,320,31
Method 3,32,1678.0,4.037723064422607,concorde,concorde,../data/foodmart/order/instances_d5_ord32.txt,05,4,0,50,1560,320,32
Method 3,33,1730.0,3.9972710609436035,concorde,concorde,../data/foodmart/order/instances_d5_ord33.txt,05,4,0,50,1560,320,33
Method 3,34,1786.0,4.28606915473938,concorde,concorde,../data/foodmart/order/instances_d5_ord34.txt,05,4,0,50,1560,320,34
Method 3,35,1844.0,4.134278774261475,concorde,concorde,../data/foodmart/order/instances_d5_ord35.txt,05,4,0,50,1560,320,35
Method 3,36,1898.0,4.219581842422485,concorde,concorde,../data/foodmart/order/instances_d5_ord36.txt,05,4,0,50,1560,320,36
Method 3,37,1948.0,4.81949520111084,concorde,concorde,../data/foodmart/order/instances_d5_ord37.txt,05,4,0,50,1560,320,37
Method 3,38,1998.0,4.710723876953125,concorde,concorde,../data/foodmart/order/instances_d5_ord38.txt,05,4,0,50,1560,320,38
Method 3,39,2038.0,4.566849946975708,concorde,concorde,../data/foodmart/order/instances_d5_ord39.txt,05,4,0,50,1560,320,39
Method 3,40,2082.0,4.723527431488037,concorde,concorde,../data/foodmart/order/instances_d5_ord40.txt,05,4,0,50,1560,320,40
Method 3,41,2108.0,4.95840311050415,concorde,concorde,../data/foodmart/order/instances_d5_ord41.txt,05,4,0,50,1560,320,41
Method 3,42,2166.0,5.144018173217773,concorde,concorde,../data/foodmart/order/instances_d5_ord42.txt,05,4,0,50,1560,320,42
Method 3,43,2218.0,5.152580261230469,concorde,concorde,../data/foodmart/order/instances_d5_ord43.txt,05,4,0,50,1560,320,43
Method 3,44,2254.0,5.3559205532073975,concorde,concorde,../data/foodmart/order/instances_d5_ord44.txt,05,4,0,50,1560,320,44
Method 3,45,2304.0,5.353678226470947,concorde,concorde,../data/foodmart/order/instances_d5_ord45.txt,05,4,0,50,1560,320,45
Method 3,46,2354.0,5.829574108123779,concorde,concorde,../data/foodmart/order/instances_d5_ord46.txt,05,4,0,50,1560,320,46
Method 3,47,2410.0,5.641493797302246,concorde,concorde,../data/foodmart/order/instances_d5_ord47.txt,05,4,0,50,1560,320,47
Method 3,48,2458.0,5.810604810714722,concorde,concorde,../data/foodmart/order/instances_d5_ord48.txt,05,4,0,50,1560,320,48
Method 3,49,2508.0,5.777924299240112,concorde,concorde,../data/foodmart/order/instances_d5_ord49.txt,05,4,0,50,1560,320,49
Method 3,5,278.0,0.6980307102203369,concorde,concorde,../data/foodmart/order/instances_d5_ord5.txt,05,4,0,50,1560,320,5
Method 3,50,2534.0,6.141992092132568,concorde,concorde,../data/foodmart/order/instances_d5_ord50.txt,05,4,0,50,1560,320,50
Method 3,6,320.0,0.6858527660369873,concorde,concorde,../data/foodmart/order/instances_d5_ord6.txt,05,4,0,50,1560,320,6
Method 3,7,360.0,0.853593111038208,concorde,concorde,../data/foodmart/order/instances_d5_ord7.txt,05,4,0,50,1560,320,7
Method 3,8,416.0,1.0489187240600586,concorde,concorde,../data/foodmart/order/instances_d5_ord8.txt,05,4,0,50,1560,320,8
Method 3,9,472.0,1.0576400756835938,concorde,concorde,../data/foodmart/order/instances_d5_ord9.txt,05,4,0,50,1560,320,9
