Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,270.9,0.12079548835754395,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,2,0,100,1560,320,10
Method 3,11,297.98999999999995,0.09736084938049316,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,2,0,100,1560,320,11
Method 3,12,325.0799999999999,0.10402154922485352,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,2,0,100,1560,320,12
Method 3,13,352.1699999999999,0.1161966323852539,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,2,0,100,1560,320,13
Method 3,14,379.2599999999999,0.12644481658935547,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,2,0,100,1560,320,14
Method 3,15,406.34999999999985,0.13165926933288574,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,2,0,100,1560,320,15
Method 3,16,433.4399999999998,0.1397688388824463,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,2,0,100,1560,320,16
Method 3,17,460.5299999999998,0.14301061630249023,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,2,0,100,1560,320,17
Method 3,18,487.6199999999998,0.1501176357269287,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,2,0,100,1560,320,18
Method 3,19,487.6199999999998,0.1494140625,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,2,0,100,1560,320,19
Method 3,20,514.7099999999998,0.15825486183166504,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,2,0,100,1560,320,20
Method 3,21,541.7999999999998,0.15741729736328125,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,2,0,100,1560,320,21
Method 3,22,568.8899999999999,0.16823911666870117,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,2,0,100,1560,320,22
Method 3,23,595.9799999999999,0.1756269931793213,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,2,0,100,1560,320,23
Method 3,24,623.0699999999999,0.18213772773742676,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,2,0,100,1560,320,24
Method 3,25,648.16,0.18651056289672852,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,2,0,100,1560,320,25
Method 3,26,675.25,0.21938610076904297,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,2,0,100,1560,320,26
Method 3,27,702.34,0.19934582710266113,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,2,0,100,1560,320,27
