Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,31,9210.579999999998,5.152955055236816,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,30,1,3,1560,320,31
Method 3,32,9534.719999999998,4.337345123291016,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,30,1,3,1560,320,32
Method 3,33,9754.959999999997,5.465910196304321,concorde,concorde,../data/foodmart/order/instances_d10_ord33.txt,10,30,1,3,1560,320,33
Method 3,34,10037.649999999998,6.390397071838379,concorde,concorde,../data/foodmart/order/instances_d10_ord34.txt,10,30,1,3,1560,320,34
Method 3,35,10358.079999999998,5.712514638900757,concorde,concorde,../data/foodmart/order/instances_d10_ord35.txt,10,30,1,3,1560,320,35
Method 3,36,10666.449999999999,5.800243616104126,concorde,concorde,../data/foodmart/order/instances_d10_ord36.txt,10,30,1,3,1560,320,36
Method 3,37,10969.249999999998,5.862492322921753,concorde,concorde,../data/foodmart/order/instances_d10_ord37.txt,10,30,1,3,1560,320,37
Method 3,38,11305.819999999998,6.093941688537598,concorde,concorde,../data/foodmart/order/instances_d10_ord38.txt,10,30,1,3,1560,320,38
Method 3,39,11506.369999999997,6.195844411849976,concorde,concorde,../data/foodmart/order/instances_d10_ord39.txt,10,30,1,3,1560,320,39
Method 3,40,11778.539999999997,6.202232837677002,concorde,concorde,../data/foodmart/order/instances_d10_ord40.txt,10,30,1,3,1560,320,40
Method 3,41,12114.749999999996,6.580098628997803,concorde,concorde,../data/foodmart/order/instances_d10_ord41.txt,10,30,1,3,1560,320,41
Method 3,42,12363.019999999997,6.5840699672698975,concorde,concorde,../data/foodmart/order/instances_d10_ord42.txt,10,30,1,3,1560,320,42
Method 3,43,12679.359999999997,6.715847730636597,concorde,concorde,../data/foodmart/order/instances_d10_ord43.txt,10,30,1,3,1560,320,43
Method 3,44,12989.689999999997,6.911262273788452,concorde,concorde,../data/foodmart/order/instances_d10_ord44.txt,10,30,1,3,1560,320,44
Method 3,45,13306.119999999997,6.969475984573364,concorde,concorde,../data/foodmart/order/instances_d10_ord45.txt,10,30,1,3,1560,320,45
Method 3,46,13604.779999999997,7.172418832778931,concorde,concorde,../data/foodmart/order/instances_d10_ord46.txt,10,30,1,3,1560,320,46
Method 3,47,13929.019999999997,7.261977672576904,concorde,concorde,../data/foodmart/order/instances_d10_ord47.txt,10,30,1,3,1560,320,47
Method 3,48,14185.709999999997,7.55363917350769,concorde,concorde,../data/foodmart/order/instances_d10_ord48.txt,10,30,1,3,1560,320,48
Method 3,49,14356.089999999997,8.223387479782104,concorde,concorde,../data/foodmart/order/instances_d10_ord49.txt,10,30,1,3,1560,320,49
Method 3,5,1730.5900000000001,1.3827600479125977,concorde,concorde,../data/foodmart/order/instances_d10_ord5.txt,10,30,1,3,1560,320,5
Method 3,50,14582.719999999996,7.778059720993042,concorde,concorde,../data/foodmart/order/instances_d10_ord50.txt,10,30,1,3,1560,320,50
Method 3,6,2077.15,1.3562402725219727,concorde,concorde,../data/foodmart/order/instances_d10_ord6.txt,10,30,1,3,1560,320,6
Method 3,7,2390.05,1.6068387031555176,concorde,concorde,../data/foodmart/order/instances_d10_ord7.txt,10,30,1,3,1560,320,7
Method 3,8,2690.9500000000003,1.723273515701294,concorde,concorde,../data/foodmart/order/instances_d10_ord8.txt,10,30,1,3,1560,320,8
Method 3,9,3001.1400000000003,1.9557995796203613,concorde,concorde,../data/foodmart/order/instances_d10_ord9.txt,10,30,1,3,1560,320,9
Method 3,10,3464.34,2.2389962673187256,concorde,concorde,../data/foodmart/order/instances_d20_ord10.txt,20,30,1,3,1560,320,10
Method 3,11,3814.94,2.416560173034668,concorde,concorde,../data/foodmart/order/instances_d20_ord11.txt,20,30,1,3,1560,320,11
Method 3,12,4103.62,2.633207321166992,concorde,concorde,../data/foodmart/order/instances_d20_ord12.txt,20,30,1,3,1560,320,12
Method 3,13,4431.86,2.8425087928771973,concorde,concorde,../data/foodmart/order/instances_d20_ord13.txt,20,30,1,3,1560,320,13
Method 3,14,4759.969999999999,2.975208044052124,concorde,concorde,../data/foodmart/order/instances_d20_ord14.txt,20,30,1,3,1560,320,14
Method 3,15,5120.539999999999,3.2321431636810303,concorde,concorde,../data/foodmart/order/instances_d20_ord15.txt,20,30,1,3,1560,320,15
Method 3,16,5456.879999999999,3.3033854961395264,concorde,concorde,../data/foodmart/order/instances_d20_ord16.txt,20,30,1,3,1560,320,16
Method 3,17,5757.4,3.586210012435913,concorde,concorde,../data/foodmart/order/instances_d20_ord17.txt,20,30,1,3,1560,320,17
Method 3,18,6089.94,3.8503551483154297,concorde,concorde,../data/foodmart/order/instances_d20_ord18.txt,20,30,1,3,1560,320,18
Method 3,19,6390.5,3.953568935394287,concorde,concorde,../data/foodmart/order/instances_d20_ord19.txt,20,30,1,3,1560,320,19
Method 3,20,6723.02,4.0446436405181885,concorde,concorde,../data/foodmart/order/instances_d20_ord20.txt,20,30,1,3,1560,320,20
Method 3,21,7027.59,4.5027947425842285,concorde,concorde,../data/foodmart/order/instances_d20_ord21.txt,20,30,1,3,1560,320,21
Method 3,22,7362.24,4.42786979675293,concorde,concorde,../data/foodmart/order/instances_d20_ord22.txt,20,30,1,3,1560,320,22
Method 3,23,7704.4,4.825023651123047,concorde,concorde,../data/foodmart/order/instances_d20_ord23.txt,20,30,1,3,1560,320,23
Method 3,24,7998.599999999999,4.798774003982544,concorde,concorde,../data/foodmart/order/instances_d20_ord24.txt,20,30,1,3,1560,320,24
Method 3,25,8330.789999999999,4.930261135101318,concorde,concorde,../data/foodmart/order/instances_d20_ord25.txt,20,30,1,3,1560,320,25
Method 3,26,8664.96,5.208470106124878,concorde,concorde,../data/foodmart/order/instances_d20_ord26.txt,20,30,1,3,1560,320,26
Method 3,27,8991.63,5.380661964416504,concorde,concorde,../data/foodmart/order/instances_d20_ord27.txt,20,30,1,3,1560,320,27
Method 3,28,9338.189999999999,5.63524055480957,concorde,concorde,../data/foodmart/order/instances_d20_ord28.txt,20,30,1,3,1560,320,28
Method 3,29,9640.939999999999,5.74574875831604,concorde,concorde,../data/foodmart/order/instances_d20_ord29.txt,20,30,1,3,1560,320,29
Method 3,30,9949.22,5.9277098178863525,concorde,concorde,../data/foodmart/order/instances_d20_ord30.txt,20,30,1,3,1560,320,30
Method 3,31,10287.74,5.9392030239105225,concorde,concorde,../data/foodmart/order/instances_d20_ord31.txt,20,30,1,3,1560,320,31
Method 3,32,10611.9,5.242044687271118,concorde,concorde,../data/foodmart/order/instances_d20_ord32.txt,20,30,1,3,1560,320,32
Method 3,33,10950.58,6.570892095565796,concorde,concorde,../data/foodmart/order/instances_d20_ord33.txt,20,30,1,3,1560,320,33
Method 3,34,11290.95,6.49185037612915,concorde,concorde,../data/foodmart/order/instances_d20_ord34.txt,20,30,1,3,1560,320,34
Method 3,35,11603.85,6.6282572746276855,concorde,concorde,../data/foodmart/order/instances_d20_ord35.txt,20,30,1,3,1560,320,35
Method 3,36,11914.04,6.802244424819946,concorde,concorde,../data/foodmart/order/instances_d20_ord36.txt,20,30,1,3,1560,320,36
Method 3,37,12218.210000000001,7.043488264083862,concorde,concorde,../data/foodmart/order/instances_d20_ord37.txt,20,30,1,3,1560,320,37
Method 3,38,12562.79,7.004762411117554,concorde,concorde,../data/foodmart/order/instances_d20_ord38.txt,20,30,1,3,1560,320,38
Method 3,39,12909.42,7.372867822647095,concorde,concorde,../data/foodmart/order/instances_d20_ord39.txt,20,30,1,3,1560,320,39
Method 3,40,13232.02,7.630543231964111,concorde,concorde,../data/foodmart/order/instances_d20_ord40.txt,20,30,1,3,1560,320,40
Method 3,41,13557.11,7.585956335067749,concorde,concorde,../data/foodmart/order/instances_d20_ord41.txt,20,30,1,3,1560,320,41
Method 3,42,13885.640000000001,8.81670069694519,concorde,concorde,../data/foodmart/order/instances_d20_ord42.txt,20,30,1,3,1560,320,42
Method 3,43,14156.19,8.046215295791626,concorde,concorde,../data/foodmart/order/instances_d20_ord43.txt,20,30,1,3,1560,320,43
Method 3,44,14504.880000000001,8.224271059036255,concorde,concorde,../data/foodmart/order/instances_d20_ord44.txt,20,30,1,3,1560,320,44
Method 3,45,14841.12,8.403977870941162,concorde,concorde,../data/foodmart/order/instances_d20_ord45.txt,20,30,1,3,1560,320,45
Method 3,46,15179.830000000002,8.609614372253418,concorde,concorde,../data/foodmart/order/instances_d20_ord46.txt,20,30,1,3,1560,320,46
Method 3,47,15520.370000000003,8.591979026794434,concorde,concorde,../data/foodmart/order/instances_d20_ord47.txt,20,30,1,3,1560,320,47
Method 3,48,15860.750000000002,8.04967212677002,concorde,concorde,../data/foodmart/order/instances_d20_ord48.txt,20,30,1,3,1560,320,48
Method 3,49,16189.080000000002,9.452882528305054,concorde,concorde,../data/foodmart/order/instances_d20_ord49.txt,20,30,1,3,1560,320,49
Method 3,5,1765.9600000000003,1.3286867141723633,concorde,concorde,../data/foodmart/order/instances_d20_ord5.txt,20,30,1,3,1560,320,5
Method 3,50,16517.7,9.220171689987183,concorde,concorde,../data/foodmart/order/instances_d20_ord50.txt,20,30,1,3,1560,320,50
Method 3,6,2118.4800000000005,1.6010305881500244,concorde,concorde,../data/foodmart/order/instances_d20_ord6.txt,20,30,1,3,1560,320,6
Method 3,7,2449.1100000000006,1.711721420288086,concorde,concorde,../data/foodmart/order/instances_d20_ord7.txt,20,30,1,3,1560,320,7
Method 3,8,2791.5400000000004,1.983229160308838,concorde,concorde,../data/foodmart/order/instances_d20_ord8.txt,20,30,1,3,1560,320,8
Method 3,9,3147.78,2.1608033180236816,concorde,concorde,../data/foodmart/order/instances_d20_ord9.txt,20,30,1,3,1560,320,9
Method 3,10,2954.1200000000003,1.547137975692749,concorde,concorde,../data/foodmart/order/instances_d5_ord10.txt,05,30,1,3,1560,320,10
Method 3,11,3256.9200000000005,1.6868939399719238,concorde,concorde,../data/foodmart/order/instances_d5_ord11.txt,05,30,1,3,1560,320,11
Method 3,12,3529.0900000000006,1.858116865158081,concorde,concorde,../data/foodmart/order/instances_d5_ord12.txt,05,30,1,3,1560,320,12
Method 3,13,3865.3000000000006,2.0590789318084717,concorde,concorde,../data/foodmart/order/instances_d5_ord13.txt,05,30,1,3,1560,320,13
Method 3,14,4181.64,2.1733057498931885,concorde,concorde,../data/foodmart/order/instances_d5_ord14.txt,05,30,1,3,1560,320,14
Method 3,15,4480.3,2.225034475326538,concorde,concorde,../data/foodmart/order/instances_d5_ord15.txt,05,30,1,3,1560,320,15
Method 3,16,4804.54,2.487022638320923,concorde,concorde,../data/foodmart/order/instances_d5_ord16.txt,05,30,1,3,1560,320,16
Method 3,17,5061.23,2.4861881732940674,concorde,concorde,../data/foodmart/order/instances_d5_ord17.txt,05,30,1,3,1560,320,17
Method 3,18,5357.78,2.645233392715454,concorde,concorde,../data/foodmart/order/instances_d5_ord18.txt,05,30,1,3,1560,320,18
Method 3,19,5584.41,2.861793279647827,concorde,concorde,../data/foodmart/order/instances_d5_ord19.txt,05,30,1,3,1560,320,19
Method 3,20,5843.5,2.9092440605163574,concorde,concorde,../data/foodmart/order/instances_d5_ord20.txt,05,30,1,3,1560,320,20
Method 3,21,6138.12,3.127194881439209,concorde,concorde,../data/foodmart/order/instances_d5_ord21.txt,05,30,1,3,1560,320,21
Method 3,22,6412.93,3.3020851612091064,concorde,concorde,../data/foodmart/order/instances_d5_ord22.txt,05,30,1,3,1560,320,22
Method 3,23,6739.450000000001,3.3639678955078125,concorde,concorde,../data/foodmart/order/instances_d5_ord23.txt,05,30,1,3,1560,320,23
Method 3,24,7064.260000000001,3.8337063789367676,concorde,concorde,../data/foodmart/order/instances_d5_ord24.txt,05,30,1,3,1560,320,24
Method 3,25,7364.800000000001,4.03445839881897,concorde,concorde,../data/foodmart/order/instances_d5_ord25.txt,05,30,1,3,1560,320,25
Method 3,26,7669.130000000001,3.7608397006988525,concorde,concorde,../data/foodmart/order/instances_d5_ord26.txt,05,30,1,3,1560,320,26
Method 3,27,7925.280000000001,3.9102132320404053,concorde,concorde,../data/foodmart/order/instances_d5_ord27.txt,05,30,1,3,1560,320,27
Method 3,28,8223.37,4.011548757553101,concorde,concorde,../data/foodmart/order/instances_d5_ord28.txt,05,30,1,3,1560,320,28
Method 3,29,8543.490000000002,4.152233839035034,concorde,concorde,../data/foodmart/order/instances_d5_ord29.txt,05,30,1,3,1560,320,29
Method 3,30,8826.010000000002,4.183816432952881,concorde,concorde,../data/foodmart/order/instances_d5_ord30.txt,05,30,1,3,1560,320,30
Method 3,31,9134.440000000002,4.297708511352539,concorde,concorde,../data/foodmart/order/instances_d5_ord31.txt,05,30,1,3,1560,320,31
Method 3,32,9448.670000000002,4.988408327102661,concorde,concorde,../data/foodmart/order/instances_d5_ord32.txt,05,30,1,3,1560,320,32
Method 3,33,9759.380000000001,5.488718271255493,concorde,concorde,../data/foodmart/order/instances_d5_ord33.txt,05,30,1,3,1560,320,33
Method 3,34,10049.54,4.987156867980957,concorde,concorde,../data/foodmart/order/instances_d5_ord34.txt,05,30,1,3,1560,320,34
Method 3,35,10357.650000000001,5.028043508529663,concorde,concorde,../data/foodmart/order/instances_d5_ord35.txt,05,30,1,3,1560,320,35
Method 3,36,10615.800000000001,5.0736634731292725,concorde,concorde,../data/foodmart/order/instances_d5_ord36.txt,05,30,1,3,1560,320,36
Method 3,37,10912.130000000001,4.897417306900024,concorde,concorde,../data/foodmart/order/instances_d5_ord37.txt,05,30,1,3,1560,320,37
Method 3,38,11224.210000000001,4.6599061489105225,concorde,concorde,../data/foodmart/order/instances_d5_ord38.txt,05,30,1,3,1560,320,38
Method 3,39,11464.79,6.706880331039429,concorde,concorde,../data/foodmart/order/instances_d5_ord39.txt,05,30,1,3,1560,320,39
Method 3,40,11744.93,5.707796096801758,concorde,concorde,../data/foodmart/order/instances_d5_ord40.txt,05,30,1,3,1560,320,40
Method 3,41,11935.48,5.699794292449951,concorde,concorde,../data/foodmart/order/instances_d5_ord41.txt,05,30,1,3,1560,320,41
Method 3,42,12259.699999999999,5.781519651412964,concorde,concorde,../data/foodmart/order/instances_d5_ord42.txt,05,30,1,3,1560,320,42
Method 3,43,12579.82,5.911520004272461,concorde,concorde,../data/foodmart/order/instances_d5_ord43.txt,05,30,1,3,1560,320,43
Method 3,44,12822.44,5.939457416534424,concorde,concorde,../data/foodmart/order/instances_d5_ord44.txt,05,30,1,3,1560,320,44
Method 3,45,13108.970000000001,6.1355063915252686,concorde,concorde,../data/foodmart/order/instances_d5_ord45.txt,05,30,1,3,1560,320,45
Method 3,46,13423.12,6.325620174407959,concorde,concorde,../data/foodmart/order/instances_d5_ord46.txt,05,30,1,3,1560,320,46
Method 3,47,13713.26,6.366219997406006,concorde,concorde,../data/foodmart/order/instances_d5_ord47.txt,05,30,1,3,1560,320,47
Method 3,48,14015.37,6.42156195640564,concorde,concorde,../data/foodmart/order/instances_d5_ord48.txt,05,30,1,3,1560,320,48
Method 3,49,14299.890000000001,6.61696720123291,concorde,concorde,../data/foodmart/order/instances_d5_ord49.txt,05,30,1,3,1560,320,49
Method 3,5,1634.0100000000002,0.7932922840118408,concorde,concorde,../data/foodmart/order/instances_d5_ord5.txt,05,30,1,3,1560,320,5
Method 3,50,14416.470000000001,6.8087317943573,concorde,concorde,../data/foodmart/order/instances_d5_ord50.txt,05,30,1,3,1560,320,50
Method 3,6,1892.6600000000003,1.017737627029419,concorde,concorde,../data/foodmart/order/instances_d5_ord6.txt,05,30,1,3,1560,320,6
Method 3,7,2100.9100000000003,1.1077821254730225,concorde,concorde,../data/foodmart/order/instances_d5_ord7.txt,05,30,1,3,1560,320,7
Method 3,8,2363.0600000000004,1.2587363719940186,concorde,concorde,../data/foodmart/order/instances_d5_ord8.txt,05,30,1,3,1560,320,8
Method 3,9,2645.7500000000005,1.509450912475586,concorde,concorde,../data/foodmart/order/instances_d5_ord9.txt,05,30,1,3,1560,320,9
