Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,2454.0,1.552457571029663,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,8,0,3,1560,240,10
Method 3,11,2714.0,1.5855884552001953,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,8,0,3,1560,240,11
Method 3,12,2968.0,1.9975581169128418,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,8,0,3,1560,240,12
Method 3,13,3164.0,2.1588327884674072,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,8,0,3,1560,240,13
Method 3,14,3358.0,2.2827537059783936,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,8,0,3,1560,240,14
Method 3,15,3578.0,2.4606454372406006,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,8,0,3,1560,240,15
Method 3,16,3774.0,2.535773754119873,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,8,0,3,1560,240,16
Method 3,17,3942.0,2.7285847663879395,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,8,0,3,1560,240,17
Method 3,18,4138.0,2.7620553970336914,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,8,0,3,1560,240,18
Method 3,19,4288.0,4.082575798034668,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,8,0,3,1560,240,19
Method 3,20,4496.0,2.8794970512390137,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,8,0,3,1560,240,20
Method 3,21,4686.0,3.0445282459259033,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,8,0,3,1560,240,21
Method 3,22,4862.0,3.426797866821289,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,8,0,3,1560,240,22
Method 3,23,5032.0,3.479593276977539,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,8,0,3,1560,240,23
Method 3,24,5208.0,3.9414405822753906,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,8,0,3,1560,240,24
Method 3,25,5368.0,3.654325485229492,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,8,0,3,1560,240,25
Method 3,26,5592.0,4.058499336242676,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,8,0,3,1560,240,26
Method 3,27,5784.0,3.7032999992370605,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,8,0,3,1560,240,27
Method 3,28,5970.0,4.291994333267212,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,8,0,3,1560,240,28
Method 3,29,6168.0,4.267240047454834,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,8,0,3,1560,240,29
Method 3,30,6344.0,3.9687716960906982,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,8,0,3,1560,240,30
