Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,27,2100.0,4.327673673629761,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,6,0,33,1560,80,27
Method 3,28,2160.0,4.351846933364868,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,6,0,33,1560,80,28
Method 3,29,2230.0,4.7993128299713135,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,6,0,33,1560,80,29
Method 3,30,2292.0,4.802364110946655,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,6,0,33,1560,80,30
Method 3,31,2364.0,4.907220125198364,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,6,0,33,1560,80,31
Method 3,32,2440.0,4.977526426315308,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,6,0,33,1560,80,32
Method 3,33,2500.0,4.8799591064453125,concorde,concorde,../data/foodmart/order/instances_d10_ord33.txt,10,6,0,33,1560,80,33
Method 3,34,2568.0,4.889742374420166,concorde,concorde,../data/foodmart/order/instances_d10_ord34.txt,10,6,0,33,1560,80,34
Method 3,35,2652.0,4.909090995788574,concorde,concorde,../data/foodmart/order/instances_d10_ord35.txt,10,6,0,33,1560,80,35
Method 3,36,2734.0,5.273900270462036,concorde,concorde,../data/foodmart/order/instances_d10_ord36.txt,10,6,0,33,1560,80,36
Method 3,37,2818.0,5.457965612411499,concorde,concorde,../data/foodmart/order/instances_d10_ord37.txt,10,6,0,33,1560,80,37
Method 3,38,2898.0,5.978284120559692,concorde,concorde,../data/foodmart/order/instances_d10_ord38.txt,10,6,0,33,1560,80,38
Method 3,39,2950.0,6.766341686248779,concorde,concorde,../data/foodmart/order/instances_d10_ord39.txt,10,6,0,33,1560,80,39
Method 3,40,3012.0,5.938228130340576,concorde,concorde,../data/foodmart/order/instances_d10_ord40.txt,10,6,0,33,1560,80,40
Method 3,41,3082.0,6.118926763534546,concorde,concorde,../data/foodmart/order/instances_d10_ord41.txt,10,6,0,33,1560,80,41
Method 3,42,3150.0,5.824784994125366,concorde,concorde,../data/foodmart/order/instances_d10_ord42.txt,10,6,0,33,1560,80,42
Method 3,43,3232.0,5.974029779434204,concorde,concorde,../data/foodmart/order/instances_d10_ord43.txt,10,6,0,33,1560,80,43
Method 3,44,3308.0,6.338621139526367,concorde,concorde,../data/foodmart/order/instances_d10_ord44.txt,10,6,0,33,1560,80,44
Method 3,45,3390.0,6.540097951889038,concorde,concorde,../data/foodmart/order/instances_d10_ord45.txt,10,6,0,33,1560,80,45
Method 3,46,3460.0,6.94169282913208,concorde,concorde,../data/foodmart/order/instances_d10_ord46.txt,10,6,0,33,1560,80,46
Method 3,47,3538.0,6.436390161514282,concorde,concorde,../data/foodmart/order/instances_d10_ord47.txt,10,6,0,33,1560,80,47
Method 3,48,3604.0,6.9890828132629395,concorde,concorde,../data/foodmart/order/instances_d10_ord48.txt,10,6,0,33,1560,80,48
Method 3,49,3646.0,6.6309614181518555,concorde,concorde,../data/foodmart/order/instances_d10_ord49.txt,10,6,0,33,1560,80,49
Method 3,5,432.0,1.5539956092834473,concorde,concorde,../data/foodmart/order/instances_d10_ord5.txt,10,6,0,33,1560,80,5
Method 3,50,3710.0,6.596113920211792,concorde,concorde,../data/foodmart/order/instances_d10_ord50.txt,10,6,0,33,1560,80,50
Method 3,6,522.0,1.7183332443237305,concorde,concorde,../data/foodmart/order/instances_d10_ord6.txt,10,6,0,33,1560,80,6
Method 3,7,606.0,1.8386995792388916,concorde,concorde,../data/foodmart/order/instances_d10_ord7.txt,10,6,0,33,1560,80,7
Method 3,8,680.0,1.576735019683838,concorde,concorde,../data/foodmart/order/instances_d10_ord8.txt,10,6,0,33,1560,80,8
Method 3,9,772.0,2.1199581623077393,concorde,concorde,../data/foodmart/order/instances_d10_ord9.txt,10,6,0,33,1560,80,9
Method 3,10,896.0,2.1360647678375244,concorde,concorde,../data/foodmart/order/instances_d20_ord10.txt,20,6,0,33,1560,80,10
Method 3,11,980.0,2.095341920852661,concorde,concorde,../data/foodmart/order/instances_d20_ord11.txt,20,6,0,33,1560,80,11
Method 3,12,1066.0,2.3539540767669678,concorde,concorde,../data/foodmart/order/instances_d20_ord12.txt,20,6,0,33,1560,80,12
Method 3,13,1160.0,2.4563121795654297,concorde,concorde,../data/foodmart/order/instances_d20_ord13.txt,20,6,0,33,1560,80,13
Method 3,14,1236.0,2.5607192516326904,concorde,concorde,../data/foodmart/order/instances_d20_ord14.txt,20,6,0,33,1560,80,14
Method 3,15,1322.0,2.6099658012390137,concorde,concorde,../data/foodmart/order/instances_d20_ord15.txt,20,6,0,33,1560,80,15
Method 3,16,1410.0,2.7711596488952637,concorde,concorde,../data/foodmart/order/instances_d20_ord16.txt,20,6,0,33,1560,80,16
Method 3,17,1482.0,2.8835132122039795,concorde,concorde,../data/foodmart/order/instances_d20_ord17.txt,20,6,0,33,1560,80,17
Method 3,18,1568.0,2.7657926082611084,concorde,concorde,../data/foodmart/order/instances_d20_ord18.txt,20,6,0,33,1560,80,18
Method 3,19,1642.0,3.020097255706787,concorde,concorde,../data/foodmart/order/instances_d20_ord19.txt,20,6,0,33,1560,80,19
Method 3,20,1726.0,3.3387978076934814,concorde,concorde,../data/foodmart/order/instances_d20_ord20.txt,20,6,0,33,1560,80,20
Method 3,21,1800.0,3.2537033557891846,concorde,concorde,../data/foodmart/order/instances_d20_ord21.txt,20,6,0,33,1560,80,21
Method 3,22,1886.0,3.3003365993499756,concorde,concorde,../data/foodmart/order/instances_d20_ord22.txt,20,6,0,33,1560,80,22
Method 3,23,1964.0,3.6457431316375732,concorde,concorde,../data/foodmart/order/instances_d20_ord23.txt,20,6,0,33,1560,80,23
Method 3,24,2046.0,3.6643974781036377,concorde,concorde,../data/foodmart/order/instances_d20_ord24.txt,20,6,0,33,1560,80,24
Method 3,25,2138.0,3.760263442993164,concorde,concorde,../data/foodmart/order/instances_d20_ord25.txt,20,6,0,33,1560,80,25
Method 3,26,2220.0,4.013690948486328,concorde,concorde,../data/foodmart/order/instances_d20_ord26.txt,20,6,0,33,1560,80,26
Method 3,27,2310.0,4.648742198944092,concorde,concorde,../data/foodmart/order/instances_d20_ord27.txt,20,6,0,33,1560,80,27
Method 3,28,2400.0,4.168145418167114,concorde,concorde,../data/foodmart/order/instances_d20_ord28.txt,20,6,0,33,1560,80,28
Method 3,29,2488.0,4.6405394077301025,concorde,concorde,../data/foodmart/order/instances_d20_ord29.txt,20,6,0,33,1560,80,29
Method 3,30,2566.0,4.698789119720459,concorde,concorde,../data/foodmart/order/instances_d20_ord30.txt,20,6,0,33,1560,80,30
Method 3,31,2656.0,5.2153706550598145,concorde,concorde,../data/foodmart/order/instances_d20_ord31.txt,20,6,0,33,1560,80,31
Method 3,32,2738.0,4.705254793167114,concorde,concorde,../data/foodmart/order/instances_d20_ord32.txt,20,6,0,33,1560,80,32
Method 3,33,2824.0,4.945907354354858,concorde,concorde,../data/foodmart/order/instances_d20_ord33.txt,20,6,0,33,1560,80,33
Method 3,34,2906.0,4.84179949760437,concorde,concorde,../data/foodmart/order/instances_d20_ord34.txt,20,6,0,33,1560,80,34
Method 3,35,2990.0,5.397342920303345,concorde,concorde,../data/foodmart/order/instances_d20_ord35.txt,20,6,0,33,1560,80,35
Method 3,36,3082.0,5.821297645568848,concorde,concorde,../data/foodmart/order/instances_d20_ord36.txt,20,6,0,33,1560,80,36
Method 3,37,3164.0,5.860520362854004,concorde,concorde,../data/foodmart/order/instances_d20_ord37.txt,20,6,0,33,1560,80,37
Method 3,38,3250.0,5.979388475418091,concorde,concorde,../data/foodmart/order/instances_d20_ord38.txt,20,6,0,33,1560,80,38
Method 3,39,3338.0,5.82309889793396,concorde,concorde,../data/foodmart/order/instances_d20_ord39.txt,20,6,0,33,1560,80,39
Method 3,40,3424.0,5.884367942810059,concorde,concorde,../data/foodmart/order/instances_d20_ord40.txt,20,6,0,33,1560,80,40
Method 3,41,3500.0,6.224884033203125,concorde,concorde,../data/foodmart/order/instances_d20_ord41.txt,20,6,0,33,1560,80,41
Method 3,42,3592.0,6.1907057762146,concorde,concorde,../data/foodmart/order/instances_d20_ord42.txt,20,6,0,33,1560,80,42
Method 3,43,3662.0,6.3754823207855225,concorde,concorde,../data/foodmart/order/instances_d20_ord43.txt,20,6,0,33,1560,80,43
Method 3,44,3750.0,6.85339617729187,concorde,concorde,../data/foodmart/order/instances_d20_ord44.txt,20,6,0,33,1560,80,44
Method 3,45,3836.0,6.363231658935547,concorde,concorde,../data/foodmart/order/instances_d20_ord45.txt,20,6,0,33,1560,80,45
Method 3,46,3920.0,7.6487226486206055,concorde,concorde,../data/foodmart/order/instances_d20_ord46.txt,20,6,0,33,1560,80,46
Method 3,47,4008.0,7.742269992828369,concorde,concorde,../data/foodmart/order/instances_d20_ord47.txt,20,6,0,33,1560,80,47
Method 3,48,4098.0,7.532579660415649,concorde,concorde,../data/foodmart/order/instances_d20_ord48.txt,20,6,0,33,1560,80,48
Method 3,49,4182.0,7.182629108428955,concorde,concorde,../data/foodmart/order/instances_d20_ord49.txt,20,6,0,33,1560,80,49
Method 3,5,444.0,1.4857029914855957,concorde,concorde,../data/foodmart/order/instances_d20_ord5.txt,20,6,0,33,1560,80,5
Method 3,50,4266.0,7.728819370269775,concorde,concorde,../data/foodmart/order/instances_d20_ord50.txt,20,6,0,33,1560,80,50
Method 3,6,532.0,1.2591583728790283,concorde,concorde,../data/foodmart/order/instances_d20_ord6.txt,20,6,0,33,1560,80,6
Method 3,7,622.0,1.897071361541748,concorde,concorde,../data/foodmart/order/instances_d20_ord7.txt,20,6,0,33,1560,80,7
Method 3,8,716.0,2.5651626586914062,concorde,concorde,../data/foodmart/order/instances_d20_ord8.txt,20,6,0,33,1560,80,8
Method 3,9,808.0,2.121403455734253,concorde,concorde,../data/foodmart/order/instances_d20_ord9.txt,20,6,0,33,1560,80,9
Method 3,10,768.0,0.9834825992584229,concorde,concorde,../data/foodmart/order/instances_d5_ord10.txt,05,6,0,33,1560,80,10
Method 3,11,852.0,1.179957628250122,concorde,concorde,../data/foodmart/order/instances_d5_ord11.txt,05,6,0,33,1560,80,11
Method 3,12,914.0,1.1100361347198486,concorde,concorde,../data/foodmart/order/instances_d5_ord12.txt,05,6,0,33,1560,80,12
Method 3,13,984.0,1.3758797645568848,concorde,concorde,../data/foodmart/order/instances_d5_ord13.txt,05,6,0,33,1560,80,13
Method 3,14,1066.0,1.765043020248413,concorde,concorde,../data/foodmart/order/instances_d5_ord14.txt,05,6,0,33,1560,80,14
Method 3,15,1136.0,1.544715404510498,concorde,concorde,../data/foodmart/order/instances_d5_ord15.txt,05,6,0,33,1560,80,15
Method 3,16,1214.0,1.8708374500274658,concorde,concorde,../data/foodmart/order/instances_d5_ord16.txt,05,6,0,33,1560,80,16
Method 3,17,1280.0,2.171757936477661,concorde,concorde,../data/foodmart/order/instances_d5_ord17.txt,05,6,0,33,1560,80,17
Method 3,18,1360.0,2.2870070934295654,concorde,concorde,../data/foodmart/order/instances_d5_ord18.txt,05,6,0,33,1560,80,18
Method 3,19,1424.0,2.1392500400543213,concorde,concorde,../data/foodmart/order/instances_d5_ord19.txt,05,6,0,33,1560,80,19
Method 3,20,1490.0,1.9481282234191895,concorde,concorde,../data/foodmart/order/instances_d5_ord20.txt,05,6,0,33,1560,80,20
Method 3,21,1570.0,2.243604898452759,concorde,concorde,../data/foodmart/order/instances_d5_ord21.txt,05,6,0,33,1560,80,21
Method 3,22,1638.0,2.5361175537109375,concorde,concorde,../data/foodmart/order/instances_d5_ord22.txt,05,6,0,33,1560,80,22
Method 3,23,1714.0,2.780609369277954,concorde,concorde,../data/foodmart/order/instances_d5_ord23.txt,05,6,0,33,1560,80,23
Method 3,24,1790.0,2.7201855182647705,concorde,concorde,../data/foodmart/order/instances_d5_ord24.txt,05,6,0,33,1560,80,24
Method 3,25,1870.0,2.8934133052825928,concorde,concorde,../data/foodmart/order/instances_d5_ord25.txt,05,6,0,33,1560,80,25
Method 3,26,1954.0,3.0122241973876953,concorde,concorde,../data/foodmart/order/instances_d5_ord26.txt,05,6,0,33,1560,80,26
Method 3,27,2012.0,2.9673900604248047,concorde,concorde,../data/foodmart/order/instances_d5_ord27.txt,05,6,0,33,1560,80,27
Method 3,28,2084.0,2.920539379119873,concorde,concorde,../data/foodmart/order/instances_d5_ord28.txt,05,6,0,33,1560,80,28
Method 3,29,2158.0,3.0221428871154785,concorde,concorde,../data/foodmart/order/instances_d5_ord29.txt,05,6,0,33,1560,80,29
Method 3,30,2232.0,3.0889012813568115,concorde,concorde,../data/foodmart/order/instances_d5_ord30.txt,05,6,0,33,1560,80,30
Method 3,31,2316.0,3.2702949047088623,concorde,concorde,../data/foodmart/order/instances_d5_ord31.txt,05,6,0,33,1560,80,31
Method 3,32,2396.0,3.561596155166626,concorde,concorde,../data/foodmart/order/instances_d5_ord32.txt,05,6,0,33,1560,80,32
Method 3,33,2470.0,3.2417635917663574,concorde,concorde,../data/foodmart/order/instances_d5_ord33.txt,05,6,0,33,1560,80,33
Method 3,34,2548.0,3.3477561473846436,concorde,concorde,../data/foodmart/order/instances_d5_ord34.txt,05,6,0,33,1560,80,34
Method 3,35,2620.0,3.4840292930603027,concorde,concorde,../data/foodmart/order/instances_d5_ord35.txt,05,6,0,33,1560,80,35
Method 3,36,2684.0,3.699974536895752,concorde,concorde,../data/foodmart/order/instances_d5_ord36.txt,05,6,0,33,1560,80,36
Method 3,37,2760.0,3.679643154144287,concorde,concorde,../data/foodmart/order/instances_d5_ord37.txt,05,6,0,33,1560,80,37
Method 3,38,2836.0,4.129254102706909,concorde,concorde,../data/foodmart/order/instances_d5_ord38.txt,05,6,0,33,1560,80,38
Method 3,39,2902.0,3.836132526397705,concorde,concorde,../data/foodmart/order/instances_d5_ord39.txt,05,6,0,33,1560,80,39
Method 3,40,2974.0,4.252619504928589,concorde,concorde,../data/foodmart/order/instances_d5_ord40.txt,05,6,0,33,1560,80,40
Method 3,41,3016.0,3.869319438934326,concorde,concorde,../data/foodmart/order/instances_d5_ord41.txt,05,6,0,33,1560,80,41
Method 3,42,3090.0,4.422452926635742,concorde,concorde,../data/foodmart/order/instances_d5_ord42.txt,05,6,0,33,1560,80,42
Method 3,43,3160.0,4.07358980178833,concorde,concorde,../data/foodmart/order/instances_d5_ord43.txt,05,6,0,33,1560,80,43
Method 3,44,3222.0,4.425360918045044,concorde,concorde,../data/foodmart/order/instances_d5_ord44.txt,05,6,0,33,1560,80,44
Method 3,45,3296.0,4.627256155014038,concorde,concorde,../data/foodmart/order/instances_d5_ord45.txt,05,6,0,33,1560,80,45
Method 3,46,3368.0,4.622294664382935,concorde,concorde,../data/foodmart/order/instances_d5_ord46.txt,05,6,0,33,1560,80,46
Method 3,47,3444.0,4.553670406341553,concorde,concorde,../data/foodmart/order/instances_d5_ord47.txt,05,6,0,33,1560,80,47
Method 3,48,3514.0,5.172832489013672,concorde,concorde,../data/foodmart/order/instances_d5_ord48.txt,05,6,0,33,1560,80,48
Method 3,49,3584.0,4.970235347747803,concorde,concorde,../data/foodmart/order/instances_d5_ord49.txt,05,6,0,33,1560,80,49
Method 3,5,442.0,0.613304615020752,concorde,concorde,../data/foodmart/order/instances_d5_ord5.txt,05,6,0,33,1560,80,5
Method 3,50,3610.0,5.0307533740997314,concorde,concorde,../data/foodmart/order/instances_d5_ord50.txt,05,6,0,33,1560,80,50
Method 3,6,508.0,0.8040616512298584,concorde,concorde,../data/foodmart/order/instances_d5_ord6.txt,05,6,0,33,1560,80,6
Method 3,7,558.0,0.7980687618255615,concorde,concorde,../data/foodmart/order/instances_d5_ord7.txt,05,6,0,33,1560,80,7
Method 3,8,618.0,0.7859377861022949,concorde,concorde,../data/foodmart/order/instances_d5_ord8.txt,05,6,0,33,1560,80,8
Method 3,9,686.0,1.296341896057129,concorde,concorde,../data/foodmart/order/instances_d5_ord9.txt,05,6,0,33,1560,80,9
