Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,970.0,1.4029242992401123,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,7,0,28,1560,160,10
Method 3,11,1066.0,1.4735691547393799,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,7,0,28,1560,160,11
Method 3,12,1160.0,1.9584977626800537,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,7,0,28,1560,160,12
Method 3,13,1234.0,2.088141679763794,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,7,0,28,1560,160,13
Method 3,14,1328.0,2.2603838443756104,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,7,0,28,1560,160,14
Method 3,15,1412.0,2.346116542816162,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,7,0,28,1560,160,15
Method 3,16,1510.0,2.16084885597229,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,7,0,28,1560,160,16
Method 3,17,1592.0,2.4138951301574707,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,7,0,28,1560,160,17
Method 3,18,1668.0,2.378166437149048,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,7,0,28,1560,160,18
Method 3,19,1734.0,2.735581159591675,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,7,0,28,1560,160,19
Method 3,20,1816.0,2.6422410011291504,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,7,0,28,1560,160,20
Method 3,21,1910.0,2.829206705093384,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,7,0,28,1560,160,21
Method 3,22,2004.0,2.852355718612671,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,7,0,28,1560,160,22
Method 3,23,2076.0,2.8928744792938232,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,7,0,28,1560,160,23
Method 3,24,2168.0,3.1232597827911377,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,7,0,28,1560,160,24
Method 3,25,2226.0,4.554816007614136,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,7,0,28,1560,160,25
Method 3,26,2314.0,3.172905445098877,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,7,0,28,1560,160,26
Method 3,27,2392.0,3.658433437347412,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,7,0,28,1560,160,27
Method 3,28,2472.0,3.411583662033081,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,7,0,28,1560,160,28
Method 3,29,2562.0,3.5841927528381348,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,7,0,28,1560,160,29
Method 3,30,2638.0,3.908076047897339,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,7,0,28,1560,160,30
Method 3,31,2724.0,3.9169881343841553,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,7,0,28,1560,160,31
Method 3,32,2806.0,4.085452556610107,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,7,0,28,1560,160,32
