Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,1072.0,1.9286251068115234,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,8,0,25,1560,160,10
Method 3,11,1180.0,2.120917558670044,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,8,0,25,1560,160,11
Method 3,12,1292.0,2.3183789253234863,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,8,0,25,1560,160,12
Method 3,13,1366.0,2.470038652420044,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,8,0,25,1560,160,13
Method 3,14,1462.0,2.556978464126587,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,8,0,25,1560,160,14
Method 3,15,1564.0,2.6644208431243896,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,8,0,25,1560,160,15
Method 3,16,1670.0,2.7566752433776855,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,8,0,25,1560,160,16
Method 3,17,1758.0,2.9617092609405518,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,8,0,25,1560,160,17
Method 3,18,1840.0,3.0703823566436768,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,8,0,25,1560,160,18
Method 3,19,1902.0,3.163585901260376,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,8,0,25,1560,160,19
Method 3,20,1996.0,3.4823644161224365,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,8,0,25,1560,160,20
Method 3,21,2096.0,3.396761178970337,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,8,0,25,1560,160,21
Method 3,22,2186.0,3.5479650497436523,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,8,0,25,1560,160,22
Method 3,23,2256.0,3.6121110916137695,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,8,0,25,1560,160,23
Method 3,24,2348.0,4.1673126220703125,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,8,0,25,1560,160,24
Method 3,25,2414.0,3.9415760040283203,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,8,0,25,1560,160,25
Method 3,26,2514.0,4.05528450012207,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,8,0,25,1560,160,26
Method 3,27,2606.0,4.42119574546814,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,8,0,25,1560,160,27
Method 3,28,2692.0,4.302943706512451,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,8,0,25,1560,160,28
Method 3,29,2788.0,4.29537296295166,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,8,0,25,1560,160,29
Method 3,30,2878.0,4.521819114685059,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,8,0,25,1560,160,30
Method 3,31,2976.0,4.898500204086304,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,8,0,25,1560,160,31
Method 3,32,3074.0,4.96147608757019,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,8,0,25,1560,160,32
Method 3,33,3142.0,5.116499185562134,concorde,concorde,../data/foodmart/order/instances_d10_ord33.txt,10,8,0,25,1560,160,33
Method 3,34,3230.0,5.100070953369141,concorde,concorde,../data/foodmart/order/instances_d10_ord34.txt,10,8,0,25,1560,160,34
Method 3,35,3336.0,5.272679090499878,concorde,concorde,../data/foodmart/order/instances_d10_ord35.txt,10,8,0,25,1560,160,35
Method 3,36,3432.0,5.467785835266113,concorde,concorde,../data/foodmart/order/instances_d10_ord36.txt,10,8,0,25,1560,160,36
Method 3,37,3528.0,5.615122556686401,concorde,concorde,../data/foodmart/order/instances_d10_ord37.txt,10,8,0,25,1560,160,37
Method 3,38,3628.0,5.640286922454834,concorde,concorde,../data/foodmart/order/instances_d10_ord38.txt,10,8,0,25,1560,160,38
Method 3,39,3688.0,5.624444007873535,concorde,concorde,../data/foodmart/order/instances_d10_ord39.txt,10,8,0,25,1560,160,39
Method 3,40,3776.0,6.011521100997925,concorde,concorde,../data/foodmart/order/instances_d10_ord40.txt,10,8,0,25,1560,160,40
Method 3,41,3870.0,5.865727186203003,concorde,concorde,../data/foodmart/order/instances_d10_ord41.txt,10,8,0,25,1560,160,41
Method 3,42,3946.0,6.036524772644043,concorde,concorde,../data/foodmart/order/instances_d10_ord42.txt,10,8,0,25,1560,160,42
Method 3,43,4050.0,6.555630922317505,concorde,concorde,../data/foodmart/order/instances_d10_ord43.txt,10,8,0,25,1560,160,43
Method 3,44,4152.0,6.54764986038208,concorde,concorde,../data/foodmart/order/instances_d10_ord44.txt,10,8,0,25,1560,160,44
Method 3,45,4252.0,6.385971784591675,concorde,concorde,../data/foodmart/order/instances_d10_ord45.txt,10,8,0,25,1560,160,45
Method 3,46,4350.0,6.748464345932007,concorde,concorde,../data/foodmart/order/instances_d10_ord46.txt,10,8,0,25,1560,160,46
Method 3,47,4440.0,6.86666202545166,concorde,concorde,../data/foodmart/order/instances_d10_ord47.txt,10,8,0,25,1560,160,47
Method 3,48,4518.0,6.733251571655273,concorde,concorde,../data/foodmart/order/instances_d10_ord48.txt,10,8,0,25,1560,160,48
Method 3,49,4576.0,7.120943546295166,concorde,concorde,../data/foodmart/order/instances_d10_ord49.txt,10,8,0,25,1560,160,49
Method 3,5,560.0,1.3987069129943848,concorde,concorde,../data/foodmart/order/instances_d10_ord5.txt,10,8,0,25,1560,160,5
Method 3,50,4652.0,6.9880993366241455,concorde,concorde,../data/foodmart/order/instances_d10_ord50.txt,10,8,0,25,1560,160,50
Method 3,6,666.0,1.14945387840271,concorde,concorde,../data/foodmart/order/instances_d10_ord6.txt,10,8,0,25,1560,160,6
Method 3,7,766.0,1.6364562511444092,concorde,concorde,../data/foodmart/order/instances_d10_ord7.txt,10,8,0,25,1560,160,7
Method 3,8,866.0,1.7018404006958008,concorde,concorde,../data/foodmart/order/instances_d10_ord8.txt,10,8,0,25,1560,160,8
Method 3,9,962.0,1.589508295059204,concorde,concorde,../data/foodmart/order/instances_d10_ord9.txt,10,8,0,25,1560,160,9
Method 3,10,1130.0,1.7682745456695557,concorde,concorde,../data/foodmart/order/instances_d20_ord10.txt,20,8,0,25,1560,160,10
Method 3,11,1246.0,2.200963258743286,concorde,concorde,../data/foodmart/order/instances_d20_ord11.txt,20,8,0,25,1560,160,11
Method 3,12,1346.0,2.3237171173095703,concorde,concorde,../data/foodmart/order/instances_d20_ord12.txt,20,8,0,25,1560,160,12
Method 3,13,1446.0,2.4922707080841064,concorde,concorde,../data/foodmart/order/instances_d20_ord13.txt,20,8,0,25,1560,160,13
Method 3,14,1548.0,2.8071939945220947,concorde,concorde,../data/foodmart/order/instances_d20_ord14.txt,20,8,0,25,1560,160,14
Method 3,15,1662.0,2.8140902519226074,concorde,concorde,../data/foodmart/order/instances_d20_ord15.txt,20,8,0,25,1560,160,15
Method 3,16,1774.0,2.9235076904296875,concorde,concorde,../data/foodmart/order/instances_d20_ord16.txt,20,8,0,25,1560,160,16
Method 3,17,1878.0,3.134105682373047,concorde,concorde,../data/foodmart/order/instances_d20_ord17.txt,20,8,0,25,1560,160,17
