Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,970.0,0.9268522262573242,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,7,0,28,1560,240,10
Method 3,11,1066.0,1.4397454261779785,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,7,0,28,1560,240,11
Method 3,12,1160.0,1.1855201721191406,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,7,0,28,1560,240,12
Method 3,13,1234.0,1.528505802154541,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,7,0,28,1560,240,13
Method 3,14,1328.0,1.7474746704101562,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,7,0,28,1560,240,14
Method 3,15,1412.0,1.6739211082458496,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,7,0,28,1560,240,15
Method 3,16,1510.0,2.6882922649383545,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,7,0,28,1560,240,16
Method 3,17,1592.0,2.7737903594970703,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,7,0,28,1560,240,17
Method 3,18,1668.0,2.8537697792053223,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,7,0,28,1560,240,18
Method 3,19,1734.0,2.961081027984619,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,7,0,28,1560,240,19
Method 3,20,1816.0,3.206188440322876,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,7,0,28,1560,240,20
Method 3,21,1910.0,3.2906744480133057,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,7,0,28,1560,240,21
Method 3,22,2004.0,3.3858351707458496,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,7,0,28,1560,240,22
Method 3,23,2076.0,3.734982967376709,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,7,0,28,1560,240,23
Method 3,24,2168.0,3.606509208679199,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,7,0,28,1560,240,24
Method 3,25,2226.0,3.9027390480041504,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,7,0,28,1560,240,25
Method 3,26,2314.0,3.8168060779571533,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,7,0,28,1560,240,26
Method 3,27,2392.0,4.189827919006348,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,7,0,28,1560,240,27
Method 3,28,2472.0,3.9799931049346924,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,7,0,28,1560,240,28
Method 3,29,2562.0,4.551705837249756,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,7,0,28,1560,240,29
Method 3,30,2638.0,4.51056694984436,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,7,0,28,1560,240,30
Method 3,31,2724.0,4.746290445327759,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,7,0,28,1560,240,31
Method 3,32,2806.0,4.756247520446777,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,7,0,28,1560,240,32
Method 3,33,2872.0,4.869900465011597,concorde,concorde,../data/foodmart/order/instances_d10_ord33.txt,10,7,0,28,1560,240,33
Method 3,34,2954.0,4.938133478164673,concorde,concorde,../data/foodmart/order/instances_d10_ord34.txt,10,7,0,28,1560,240,34
Method 3,35,3052.0,4.931829214096069,concorde,concorde,../data/foodmart/order/instances_d10_ord35.txt,10,7,0,28,1560,240,35
Method 3,36,3142.0,5.002622365951538,concorde,concorde,../data/foodmart/order/instances_d10_ord36.txt,10,7,0,28,1560,240,36
Method 3,37,3232.0,5.462496995925903,concorde,concorde,../data/foodmart/order/instances_d10_ord37.txt,10,7,0,28,1560,240,37
Method 3,38,3324.0,5.505441188812256,concorde,concorde,../data/foodmart/order/instances_d10_ord38.txt,10,7,0,28,1560,240,38
Method 3,39,3374.0,5.684902191162109,concorde,concorde,../data/foodmart/order/instances_d10_ord39.txt,10,7,0,28,1560,240,39
Method 3,40,3452.0,5.705010890960693,concorde,concorde,../data/foodmart/order/instances_d10_ord40.txt,10,7,0,28,1560,240,40
Method 3,41,3530.0,6.212561130523682,concorde,concorde,../data/foodmart/order/instances_d10_ord41.txt,10,7,0,28,1560,240,41
Method 3,42,3594.0,5.854107618331909,concorde,concorde,../data/foodmart/order/instances_d10_ord42.txt,10,7,0,28,1560,240,42
Method 3,43,3696.0,6.065687894821167,concorde,concorde,../data/foodmart/order/instances_d10_ord43.txt,10,7,0,28,1560,240,43
Method 3,44,3782.0,6.471129655838013,concorde,concorde,../data/foodmart/order/instances_d10_ord44.txt,10,7,0,28,1560,240,44
Method 3,45,3870.0,6.351171970367432,concorde,concorde,../data/foodmart/order/instances_d10_ord45.txt,10,7,0,28,1560,240,45
Method 3,46,3954.0,6.987832546234131,concorde,concorde,../data/foodmart/order/instances_d10_ord46.txt,10,7,0,28,1560,240,46
Method 3,47,4042.0,6.616558313369751,concorde,concorde,../data/foodmart/order/instances_d10_ord47.txt,10,7,0,28,1560,240,47
Method 3,48,4126.0,6.502048015594482,concorde,concorde,../data/foodmart/order/instances_d10_ord48.txt,10,7,0,28,1560,240,48
Method 3,49,4184.0,8.011873006820679,concorde,concorde,../data/foodmart/order/instances_d10_ord49.txt,10,7,0,28,1560,240,49
Method 3,5,500.0,1.1900908946990967,concorde,concorde,../data/foodmart/order/instances_d10_ord5.txt,10,7,0,28,1560,240,5
Method 3,50,4252.0,6.886609077453613,concorde,concorde,../data/foodmart/order/instances_d10_ord50.txt,10,7,0,28,1560,240,50
Method 3,6,598.0,1.3209779262542725,concorde,concorde,../data/foodmart/order/instances_d10_ord6.txt,10,7,0,28,1560,240,6
Method 3,7,686.0,1.1973800659179688,concorde,concorde,../data/foodmart/order/instances_d10_ord7.txt,10,7,0,28,1560,240,7
Method 3,8,772.0,1.399324655532837,concorde,concorde,../data/foodmart/order/instances_d10_ord8.txt,10,7,0,28,1560,240,8
Method 3,9,870.0,1.8043746948242188,concorde,concorde,../data/foodmart/order/instances_d10_ord9.txt,10,7,0,28,1560,240,9
Method 3,10,1012.0,1.8188097476959229,concorde,concorde,../data/foodmart/order/instances_d20_ord10.txt,20,7,0,28,1560,240,10
Method 3,11,1112.0,1.7646510601043701,concorde,concorde,../data/foodmart/order/instances_d20_ord11.txt,20,7,0,28,1560,240,11
Method 3,12,1198.0,2.0317885875701904,concorde,concorde,../data/foodmart/order/instances_d20_ord12.txt,20,7,0,28,1560,240,12
Method 3,13,1294.0,2.325558662414551,concorde,concorde,../data/foodmart/order/instances_d20_ord13.txt,20,7,0,28,1560,240,13
Method 3,14,1384.0,2.5685253143310547,concorde,concorde,../data/foodmart/order/instances_d20_ord14.txt,20,7,0,28,1560,240,14
