Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,28,7085.9400000000005,6.708708047866821,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,20,0,3,1560,320,28
Method 3,29,7348.09,6.929460525512695,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,20,0,3,1560,320,29
Method 3,30,7564.8,7.116734027862549,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,20,0,3,1560,320,30
Method 3,31,7808.93,7.369217157363892,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,20,0,3,1560,320,31
Method 3,32,8055.14,7.445620059967041,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,20,0,3,1560,320,32
Method 3,33,8249.51,7.978989124298096,concorde,concorde,../data/foodmart/order/instances_d10_ord33.txt,10,20,0,3,1560,320,33
Method 3,34,8474.26,7.803370714187622,concorde,concorde,../data/foodmart/order/instances_d10_ord34.txt,10,20,0,3,1560,320,34
Method 3,35,8728.89,8.061629056930542,concorde,concorde,../data/foodmart/order/instances_d10_ord35.txt,10,20,0,3,1560,320,35
Method 3,36,8991.279999999999,8.35498332977295,concorde,concorde,../data/foodmart/order/instances_d10_ord36.txt,10,20,0,3,1560,320,36
Method 3,37,9254.089999999998,8.341639518737793,concorde,concorde,../data/foodmart/order/instances_d10_ord37.txt,10,20,0,3,1560,320,37
Method 3,38,9520.689999999999,8.490367650985718,concorde,concorde,../data/foodmart/order/instances_d10_ord38.txt,10,20,0,3,1560,320,38
Method 3,39,9703.249999999998,8.798959016799927,concorde,concorde,../data/foodmart/order/instances_d10_ord39.txt,10,20,0,3,1560,320,39
Method 3,40,9921.549999999997,9.23064637184143,concorde,concorde,../data/foodmart/order/instances_d10_ord40.txt,10,20,0,3,1560,320,40
Method 3,41,10173.799999999997,9.183671712875366,concorde,concorde,../data/foodmart/order/instances_d10_ord41.txt,10,20,0,3,1560,320,41
Method 3,42,10396.199999999997,9.478370189666748,concorde,concorde,../data/foodmart/order/instances_d10_ord42.txt,10,20,0,3,1560,320,42
Method 3,43,10656.889999999998,9.655002355575562,concorde,concorde,../data/foodmart/order/instances_d10_ord43.txt,10,20,0,3,1560,320,43
Method 3,44,10917.359999999997,9.738701581954956,concorde,concorde,../data/foodmart/order/instances_d10_ord44.txt,10,20,0,3,1560,320,44
Method 3,45,11182.069999999996,10.058799505233765,concorde,concorde,../data/foodmart/order/instances_d10_ord45.txt,10,20,0,3,1560,320,45
Method 3,46,11420.669999999996,10.236329555511475,concorde,concorde,../data/foodmart/order/instances_d10_ord46.txt,10,20,0,3,1560,320,46
Method 3,47,11677.069999999996,11.277829885482788,concorde,concorde,../data/foodmart/order/instances_d10_ord47.txt,10,20,0,3,1560,320,47
Method 3,48,11901.779999999995,10.502505540847778,concorde,concorde,../data/foodmart/order/instances_d10_ord48.txt,10,20,0,3,1560,320,48
Method 3,49,12066.679999999995,10.38667368888855,concorde,concorde,../data/foodmart/order/instances_d10_ord49.txt,10,20,0,3,1560,320,49
Method 3,5,1565.15,1.9611611366271973,concorde,concorde,../data/foodmart/order/instances_d10_ord5.txt,10,20,0,3,1560,320,5
Method 3,50,12257.349999999995,10.851715326309204,concorde,concorde,../data/foodmart/order/instances_d10_ord50.txt,10,20,0,3,1560,320,50
Method 3,6,1871.7400000000002,2.0835187435150146,concorde,concorde,../data/foodmart/order/instances_d10_ord6.txt,10,20,0,3,1560,320,6
Method 3,7,2156.8300000000004,2.3646836280822754,concorde,concorde,../data/foodmart/order/instances_d10_ord7.txt,10,20,0,3,1560,320,7
Method 3,8,2397.7300000000005,2.708174467086792,concorde,concorde,../data/foodmart/order/instances_d10_ord8.txt,10,20,0,3,1560,320,8
Method 3,9,2678.0600000000004,2.757107734680176,concorde,concorde,../data/foodmart/order/instances_d10_ord9.txt,10,20,0,3,1560,320,9
Method 3,10,3161.7300000000005,3.152548313140869,concorde,concorde,../data/foodmart/order/instances_d20_ord10.txt,20,20,0,3,1560,320,10
Method 3,11,3456.5400000000004,3.3862781524658203,concorde,concorde,../data/foodmart/order/instances_d20_ord11.txt,20,20,0,3,1560,320,11
Method 3,12,3721.1600000000003,3.676663875579834,concorde,concorde,../data/foodmart/order/instances_d20_ord12.txt,20,20,0,3,1560,320,12
Method 3,13,3983.53,3.68857479095459,concorde,concorde,../data/foodmart/order/instances_d20_ord13.txt,20,20,0,3,1560,320,13
Method 3,14,4239.66,3.9653067588806152,concorde,concorde,../data/foodmart/order/instances_d20_ord14.txt,20,20,0,3,1560,320,14
Method 3,15,4526.75,4.193626642227173,concorde,concorde,../data/foodmart/order/instances_d20_ord15.txt,20,20,0,3,1560,320,15
Method 3,16,4809.44,4.61837100982666,concorde,concorde,../data/foodmart/order/instances_d20_ord16.txt,20,20,0,3,1560,320,16
Method 3,17,5073.91,5.0444183349609375,concorde,concorde,../data/foodmart/order/instances_d20_ord17.txt,20,20,0,3,1560,320,17
Method 3,18,5362.57,4.991209983825684,concorde,concorde,../data/foodmart/order/instances_d20_ord18.txt,20,20,0,3,1560,320,18
Method 3,19,5615.17,5.131757020950317,concorde,concorde,../data/foodmart/order/instances_d20_ord19.txt,20,20,0,3,1560,320,19
Method 3,20,5913.6,5.331090450286865,concorde,concorde,../data/foodmart/order/instances_d20_ord20.txt,20,20,0,3,1560,320,20
Method 3,21,6168.22,5.481752157211304,concorde,concorde,../data/foodmart/order/instances_d20_ord21.txt,20,20,0,3,1560,320,21
Method 3,22,6464.93,5.669679403305054,concorde,concorde,../data/foodmart/order/instances_d20_ord22.txt,20,20,0,3,1560,320,22
Method 3,23,6741.1900000000005,6.099076271057129,concorde,concorde,../data/foodmart/order/instances_d20_ord23.txt,20,20,0,3,1560,320,23
Method 3,24,6999.710000000001,6.143375635147095,concorde,concorde,../data/foodmart/order/instances_d20_ord24.txt,20,20,0,3,1560,320,24
Method 3,25,7308.020000000001,6.457545280456543,concorde,concorde,../data/foodmart/order/instances_d20_ord25.txt,20,20,0,3,1560,320,25
Method 3,26,7598.210000000001,6.551113128662109,concorde,concorde,../data/foodmart/order/instances_d20_ord26.txt,20,20,0,3,1560,320,26
Method 3,27,7876.920000000001,6.7594239711761475,concorde,concorde,../data/foodmart/order/instances_d20_ord27.txt,20,20,0,3,1560,320,27
Method 3,28,8183.510000000001,7.267691373825073,concorde,concorde,../data/foodmart/order/instances_d20_ord28.txt,20,20,0,3,1560,320,28
Method 3,29,8466.220000000001,7.355679035186768,concorde,concorde,../data/foodmart/order/instances_d20_ord29.txt,20,20,0,3,1560,320,29
Method 3,30,8730.650000000001,7.646291732788086,concorde,concorde,../data/foodmart/order/instances_d20_ord30.txt,20,20,0,3,1560,320,30
Method 3,31,8995.310000000001,7.915771961212158,concorde,concorde,../data/foodmart/order/instances_d20_ord31.txt,20,20,0,3,1560,320,31
Method 3,32,9271.53,8.06893801689148,concorde,concorde,../data/foodmart/order/instances_d20_ord32.txt,20,20,0,3,1560,320,32
Method 3,33,9584.150000000001,8.428433179855347,concorde,concorde,../data/foodmart/order/instances_d20_ord33.txt,20,20,0,3,1560,320,33
Method 3,34,9834.500000000002,8.588879346847534,concorde,concorde,../data/foodmart/order/instances_d20_ord34.txt,20,20,0,3,1560,320,34
Method 3,35,10119.590000000002,8.721704244613647,concorde,concorde,../data/foodmart/order/instances_d20_ord35.txt,20,20,0,3,1560,320,35
Method 3,36,10399.920000000002,9.049312114715576,concorde,concorde,../data/foodmart/order/instances_d20_ord36.txt,20,20,0,3,1560,320,36
Method 3,37,10680.140000000001,9.260683536529541,concorde,concorde,../data/foodmart/order/instances_d20_ord37.txt,20,20,0,3,1560,320,37
Method 3,38,10964.760000000002,9.40202260017395,concorde,concorde,../data/foodmart/order/instances_d20_ord38.txt,20,20,0,3,1560,320,38
Method 3,39,11241.400000000001,9.542370557785034,concorde,concorde,../data/foodmart/order/instances_d20_ord39.txt,20,20,0,3,1560,320,39
Method 3,40,11510.060000000001,10.137612581253052,concorde,concorde,../data/foodmart/order/instances_d20_ord40.txt,20,20,0,3,1560,320,40
Method 3,41,11765.150000000001,10.035506248474121,concorde,concorde,../data/foodmart/order/instances_d20_ord41.txt,20,20,0,3,1560,320,41
Method 3,42,12028.240000000002,10.903850555419922,concorde,concorde,../data/foodmart/order/instances_d20_ord42.txt,20,20,0,3,1560,320,42
Method 3,43,12276.95,10.716163635253906,concorde,concorde,../data/foodmart/order/instances_d20_ord43.txt,20,20,0,3,1560,320,43
Method 3,44,12595.7,10.802625179290771,concorde,concorde,../data/foodmart/order/instances_d20_ord44.txt,20,20,0,3,1560,320,44
Method 3,45,12870.130000000001,11.189818859100342,concorde,concorde,../data/foodmart/order/instances_d20_ord45.txt,20,20,0,3,1560,320,45
Method 3,46,13148.77,11.014192342758179,concorde,concorde,../data/foodmart/order/instances_d20_ord46.txt,20,20,0,3,1560,320,46
Method 3,47,13439.43,11.271905899047852,concorde,concorde,../data/foodmart/order/instances_d20_ord47.txt,20,20,0,3,1560,320,47
Method 3,48,13716.08,11.862763166427612,concorde,concorde,../data/foodmart/order/instances_d20_ord48.txt,20,20,0,3,1560,320,48
Method 3,49,14000.55,12.189909219741821,concorde,concorde,../data/foodmart/order/instances_d20_ord49.txt,20,20,0,3,1560,320,49
Method 3,5,1646.6400000000003,1.9441990852355957,concorde,concorde,../data/foodmart/order/instances_d20_ord5.txt,20,20,0,3,1560,320,5
Method 3,50,14265.189999999999,12.123895168304443,concorde,concorde,../data/foodmart/order/instances_d20_ord50.txt,20,20,0,3,1560,320,50
Method 3,6,1949.4500000000003,2.1599504947662354,concorde,concorde,../data/foodmart/order/instances_d20_ord6.txt,20,20,0,3,1560,320,6
Method 3,7,2262.1600000000003,2.5409326553344727,concorde,concorde,../data/foodmart/order/instances_d20_ord7.txt,20,20,0,3,1560,320,7
Method 3,8,2548.7900000000004,2.6300294399261475,concorde,concorde,../data/foodmart/order/instances_d20_ord8.txt,20,20,0,3,1560,320,8
Method 3,9,2873.1600000000003,2.865518808364868,concorde,concorde,../data/foodmart/order/instances_d20_ord9.txt,20,20,0,3,1560,320,9
Method 3,10,2536.6699999999996,2.320488929748535,concorde,concorde,../data/foodmart/order/instances_d5_ord10.txt,05,20,0,3,1560,320,10
Method 3,11,2799.4799999999996,2.458515167236328,concorde,concorde,../data/foodmart/order/instances_d5_ord11.txt,05,20,0,3,1560,320,11
Method 3,12,3017.7799999999997,2.7659621238708496,concorde,concorde,../data/foodmart/order/instances_d5_ord12.txt,05,20,0,3,1560,320,12
Method 3,13,3270.0299999999997,2.92280650138855,concorde,concorde,../data/foodmart/order/instances_d5_ord13.txt,05,20,0,3,1560,320,13
Method 3,14,3530.72,3.0186941623687744,concorde,concorde,../data/foodmart/order/instances_d5_ord14.txt,05,20,0,3,1560,320,14
Method 3,15,3769.3199999999997,3.2105183601379395,concorde,concorde,../data/foodmart/order/instances_d5_ord15.txt,05,20,0,3,1560,320,15
Method 3,16,4025.72,3.4424338340759277,concorde,concorde,../data/foodmart/order/instances_d5_ord16.txt,05,20,0,3,1560,320,16
Method 3,17,4250.429999999999,3.7021067142486572,concorde,concorde,../data/foodmart/order/instances_d5_ord17.txt,05,20,0,3,1560,320,17
Method 3,18,4478.969999999999,3.9541540145874023,concorde,concorde,../data/foodmart/order/instances_d5_ord18.txt,05,20,0,3,1560,320,18
Method 3,19,4669.639999999999,4.0310773849487305,concorde,concorde,../data/foodmart/order/instances_d5_ord19.txt,05,20,0,3,1560,320,19
Method 3,20,4876.73,4.212354898452759,concorde,concorde,../data/foodmart/order/instances_d5_ord20.txt,05,20,0,3,1560,320,20
Method 3,21,5133.349999999999,4.459212064743042,concorde,concorde,../data/foodmart/order/instances_d5_ord21.txt,05,20,0,3,1560,320,21
Method 3,22,5359.889999999999,4.559852838516235,concorde,concorde,../data/foodmart/order/instances_d5_ord22.txt,05,20,0,3,1560,320,22
Method 3,23,5616.509999999999,4.749739408493042,concorde,concorde,../data/foodmart/order/instances_d5_ord23.txt,05,20,0,3,1560,320,23
Method 3,24,5889.599999999999,5.173336505889893,concorde,concorde,../data/foodmart/order/instances_d5_ord24.txt,05,20,0,3,1560,320,24
Method 3,25,6136.69,5.244292736053467,concorde,concorde,../data/foodmart/order/instances_d5_ord25.txt,05,20,0,3,1560,320,25
Method 3,26,6385.339999999999,5.326887607574463,concorde,concorde,../data/foodmart/order/instances_d5_ord26.txt,05,20,0,3,1560,320,26
Method 3,27,6595.549999999999,5.555166244506836,concorde,concorde,../data/foodmart/order/instances_d5_ord27.txt,05,20,0,3,1560,320,27
Method 3,28,6827.699999999999,5.658048391342163,concorde,concorde,../data/foodmart/order/instances_d5_ord28.txt,05,20,0,3,1560,320,28
Method 3,29,7081.869999999999,5.897066354751587,concorde,concorde,../data/foodmart/order/instances_d5_ord29.txt,05,20,0,3,1560,320,29
Method 3,30,7320.769999999999,6.096253871917725,concorde,concorde,../data/foodmart/order/instances_d5_ord30.txt,05,20,0,3,1560,320,30
Method 3,31,7553.4299999999985,6.153575897216797,concorde,concorde,../data/foodmart/order/instances_d5_ord31.txt,05,20,0,3,1560,320,31
Method 3,32,7801.859999999999,6.44966983795166,concorde,concorde,../data/foodmart/order/instances_d5_ord32.txt,05,20,0,3,1560,320,32
Method 3,33,8044.669999999999,6.530827045440674,concorde,concorde,../data/foodmart/order/instances_d5_ord33.txt,05,20,0,3,1560,320,33
Method 3,34,8270.929999999998,6.682633399963379,concorde,concorde,../data/foodmart/order/instances_d5_ord34.txt,05,20,0,3,1560,320,34
Method 3,35,8515.079999999998,6.946076393127441,concorde,concorde,../data/foodmart/order/instances_d5_ord35.txt,05,20,0,3,1560,320,35
Method 3,36,8733.449999999999,7.012100696563721,concorde,concorde,../data/foodmart/order/instances_d5_ord36.txt,05,20,0,3,1560,320,36
Method 3,37,8980.199999999999,7.182278156280518,concorde,concorde,../data/foodmart/order/instances_d5_ord37.txt,05,20,0,3,1560,320,37
Method 3,38,9216.31,7.807695150375366,concorde,concorde,../data/foodmart/order/instances_d5_ord38.txt,05,20,0,3,1560,320,38
Method 3,39,9432.93,7.702502489089966,concorde,concorde,../data/foodmart/order/instances_d5_ord39.txt,05,20,0,3,1560,320,39
Method 3,40,9661.14,7.738908052444458,concorde,concorde,../data/foodmart/order/instances_d5_ord40.txt,05,20,0,3,1560,320,40
Method 3,41,9807.849999999999,7.948167562484741,concorde,concorde,../data/foodmart/order/instances_d5_ord41.txt,05,20,0,3,1560,320,41
Method 3,42,10060.089999999998,8.837443590164185,concorde,concorde,../data/foodmart/order/instances_d5_ord42.txt,05,20,0,3,1560,320,42
Method 3,43,10302.349999999999,8.4808509349823,concorde,concorde,../data/foodmart/order/instances_d5_ord43.txt,05,20,0,3,1560,320,43
Method 3,44,10486.989999999998,8.527486085891724,concorde,concorde,../data/foodmart/order/instances_d5_ord44.txt,05,20,0,3,1560,320,44
Method 3,45,10711.529999999999,8.704539775848389,concorde,concorde,../data/foodmart/order/instances_d5_ord45.txt,05,20,0,3,1560,320,45
Method 3,46,10961.679999999998,9.049301862716675,concorde,concorde,../data/foodmart/order/instances_d5_ord46.txt,05,20,0,3,1560,320,46
Method 3,47,11195.949999999999,9.330585479736328,concorde,concorde,../data/foodmart/order/instances_d5_ord47.txt,05,20,0,3,1560,320,47
Method 3,48,11418.06,9.289212465286255,concorde,concorde,../data/foodmart/order/instances_d5_ord48.txt,05,20,0,3,1560,320,48
Method 3,49,11650.619999999999,9.336519002914429,concorde,concorde,../data/foodmart/order/instances_d5_ord49.txt,05,20,0,3,1560,320,49
Method 3,5,1444.34,1.194007158279419,concorde,concorde,../data/foodmart/order/instances_d5_ord5.txt,05,20,0,3,1560,320,5
Method 3,50,11755.24,9.488773822784424,concorde,concorde,../data/foodmart/order/instances_d5_ord50.txt,05,20,0,3,1560,320,50
Method 3,6,1662.9299999999998,1.45335054397583,concorde,concorde,../data/foodmart/order/instances_d5_ord6.txt,05,20,0,3,1560,320,6
Method 3,7,1835.29,1.6566987037658691,concorde,concorde,../data/foodmart/order/instances_d5_ord7.txt,05,20,0,3,1560,320,7
Method 3,8,2049.5299999999997,1.8190696239471436,concorde,concorde,../data/foodmart/order/instances_d5_ord8.txt,05,20,0,3,1560,320,8
Method 3,9,2274.2799999999997,2.093890428543091,concorde,concorde,../data/foodmart/order/instances_d5_ord9.txt,05,20,0,3,1560,320,9
