Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,2076.6600000000003,3.884324073791504,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,8,2,3,1560,320,10
Method 3,11,2289.7500000000005,2.6278886795043945,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,8,2,3,1560,320,11
Method 3,12,2488.8400000000006,2.198753595352173,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,8,2,3,1560,320,12
Method 3,13,2649.6500000000005,2.2041633129119873,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,8,2,3,1560,320,13
Method 3,14,2830.2500000000005,2.7201921939849854,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,8,2,3,1560,320,14
Method 3,15,3019.0600000000004,4.824585437774658,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,8,2,3,1560,320,15
Method 3,16,3195.4900000000002,2.7160794734954834,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,8,2,3,1560,320,16
Method 3,17,3356.2000000000003,2.6921463012695312,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,8,2,3,1560,320,17
Method 3,18,3500.9100000000003,2.7055211067199707,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,8,2,3,1560,320,18
Method 3,19,3649.7200000000003,2.971122980117798,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,8,2,3,1560,320,19
Method 3,20,3802.4300000000003,3.308976173400879,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,8,2,3,1560,320,20
Method 3,21,3971.2400000000002,4.4040703773498535,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,8,2,3,1560,320,21
Method 3,22,4146.05,3.0644466876983643,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,8,2,3,1560,320,22
Method 3,23,4281.14,3.8161988258361816,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,8,2,3,1560,320,23
Method 3,24,4422.04,3.425428867340088,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,8,2,3,1560,320,24
Method 3,25,4544.85,3.753619909286499,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,8,2,3,1560,320,25
Method 3,26,4699.660000000001,3.5237133502960205,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,8,2,3,1560,320,26
Method 3,27,4862.410000000001,4.132753849029541,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,8,2,3,1560,320,27
Method 3,28,5015.210000000001,3.8433029651641846,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,8,2,3,1560,320,28
Method 3,29,5169.540000000001,4.485924005508423,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,8,2,3,1560,320,29
Method 3,30,5346.630000000001,5.175691843032837,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,8,2,3,1560,320,30
