Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,28,1520.0,3.2268424034118652,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,4,0,50,1560,240,28
Method 3,29,1570.0,3.3770487308502197,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,4,0,50,1560,240,29
Method 3,30,1622.0,3.8337361812591553,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,4,0,50,1560,240,30
Method 3,31,1670.0,3.3768794536590576,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,4,0,50,1560,240,31
Method 3,32,1722.0,3.6069865226745605,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,4,0,50,1560,240,32
Method 3,33,1766.0,4.122528076171875,concorde,concorde,../data/foodmart/order/instances_d10_ord33.txt,10,4,0,50,1560,240,33
Method 3,34,1822.0,3.777771234512329,concorde,concorde,../data/foodmart/order/instances_d10_ord34.txt,10,4,0,50,1560,240,34
Method 3,35,1878.0,4.243483066558838,concorde,concorde,../data/foodmart/order/instances_d10_ord35.txt,10,4,0,50,1560,240,35
Method 3,36,1932.0,4.107919692993164,concorde,concorde,../data/foodmart/order/instances_d10_ord36.txt,10,4,0,50,1560,240,36
Method 3,37,1982.0,4.755104064941406,concorde,concorde,../data/foodmart/order/instances_d10_ord37.txt,10,4,0,50,1560,240,37
Method 3,38,2040.0,4.899768829345703,concorde,concorde,../data/foodmart/order/instances_d10_ord38.txt,10,4,0,50,1560,240,38
Method 3,39,2082.0,4.309298038482666,concorde,concorde,../data/foodmart/order/instances_d10_ord39.txt,10,4,0,50,1560,240,39
Method 3,40,2138.0,4.846073389053345,concorde,concorde,../data/foodmart/order/instances_d10_ord40.txt,10,4,0,50,1560,240,40
Method 3,41,2190.0,4.762187957763672,concorde,concorde,../data/foodmart/order/instances_d10_ord41.txt,10,4,0,50,1560,240,41
Method 3,42,2230.0,5.042836427688599,concorde,concorde,../data/foodmart/order/instances_d10_ord42.txt,10,4,0,50,1560,240,42
Method 3,43,2288.0,5.066110849380493,concorde,concorde,../data/foodmart/order/instances_d10_ord43.txt,10,4,0,50,1560,240,43
Method 3,44,2338.0,4.618809938430786,concorde,concorde,../data/foodmart/order/instances_d10_ord44.txt,10,4,0,50,1560,240,44
Method 3,45,2394.0,4.864438056945801,concorde,concorde,../data/foodmart/order/instances_d10_ord45.txt,10,4,0,50,1560,240,45
Method 3,46,2450.0,4.9984130859375,concorde,concorde,../data/foodmart/order/instances_d10_ord46.txt,10,4,0,50,1560,240,46
Method 3,47,2504.0,5.198302984237671,concorde,concorde,../data/foodmart/order/instances_d10_ord47.txt,10,4,0,50,1560,240,47
Method 3,48,2544.0,5.585704803466797,concorde,concorde,../data/foodmart/order/instances_d10_ord48.txt,10,4,0,50,1560,240,48
Method 3,49,2570.0,6.984693765640259,concorde,concorde,../data/foodmart/order/instances_d10_ord49.txt,10,4,0,50,1560,240,49
Method 3,5,290.0,0.46794891357421875,concorde,concorde,../data/foodmart/order/instances_d10_ord5.txt,10,4,0,50,1560,240,5
Method 3,50,2612.0,5.613550901412964,concorde,concorde,../data/foodmart/order/instances_d10_ord50.txt,10,4,0,50,1560,240,50
Method 3,6,346.0,0.7164826393127441,concorde,concorde,../data/foodmart/order/instances_d10_ord6.txt,10,4,0,50,1560,240,6
Method 3,7,404.0,0.9239315986633301,concorde,concorde,../data/foodmart/order/instances_d10_ord7.txt,10,4,0,50,1560,240,7
Method 3,8,462.0,0.8695564270019531,concorde,concorde,../data/foodmart/order/instances_d10_ord8.txt,10,4,0,50,1560,240,8
Method 3,9,518.0,0.900261402130127,concorde,concorde,../data/foodmart/order/instances_d10_ord9.txt,10,4,0,50,1560,240,9
Method 3,10,592.0,1.595841884613037,concorde,concorde,../data/foodmart/order/instances_d20_ord10.txt,20,4,0,50,1560,240,10
Method 3,11,646.0,1.5821287631988525,concorde,concorde,../data/foodmart/order/instances_d20_ord11.txt,20,4,0,50,1560,240,11
Method 3,12,704.0,1.4763357639312744,concorde,concorde,../data/foodmart/order/instances_d20_ord12.txt,20,4,0,50,1560,240,12
Method 3,13,762.0,1.9142303466796875,concorde,concorde,../data/foodmart/order/instances_d20_ord13.txt,20,4,0,50,1560,240,13
Method 3,14,812.0,1.9026374816894531,concorde,concorde,../data/foodmart/order/instances_d20_ord14.txt,20,4,0,50,1560,240,14
Method 3,15,870.0,1.8295884132385254,concorde,concorde,../data/foodmart/order/instances_d20_ord15.txt,20,4,0,50,1560,240,15
Method 3,16,930.0,2.2327487468719482,concorde,concorde,../data/foodmart/order/instances_d20_ord16.txt,20,4,0,50,1560,240,16
Method 3,17,990.0,2.3876304626464844,concorde,concorde,../data/foodmart/order/instances_d20_ord17.txt,20,4,0,50,1560,240,17
Method 3,18,1050.0,2.4546399116516113,concorde,concorde,../data/foodmart/order/instances_d20_ord18.txt,20,4,0,50,1560,240,18
Method 3,19,1108.0,2.6881484985351562,concorde,concorde,../data/foodmart/order/instances_d20_ord19.txt,20,4,0,50,1560,240,19
Method 3,20,1166.0,2.6723105907440186,concorde,concorde,../data/foodmart/order/instances_d20_ord20.txt,20,4,0,50,1560,240,20
Method 3,21,1220.0,2.740182399749756,concorde,concorde,../data/foodmart/order/instances_d20_ord21.txt,20,4,0,50,1560,240,21
Method 3,22,1276.0,2.8126349449157715,concorde,concorde,../data/foodmart/order/instances_d20_ord22.txt,20,4,0,50,1560,240,22
Method 3,23,1336.0,3.1028261184692383,concorde,concorde,../data/foodmart/order/instances_d20_ord23.txt,20,4,0,50,1560,240,23
Method 3,24,1392.0,3.0088813304901123,concorde,concorde,../data/foodmart/order/instances_d20_ord24.txt,20,4,0,50,1560,240,24
Method 3,25,1450.0,3.1276509761810303,concorde,concorde,../data/foodmart/order/instances_d20_ord25.txt,20,4,0,50,1560,240,25
Method 3,26,1502.0,3.8021280765533447,concorde,concorde,../data/foodmart/order/instances_d20_ord26.txt,20,4,0,50,1560,240,26
Method 3,27,1560.0,3.510946750640869,concorde,concorde,../data/foodmart/order/instances_d20_ord27.txt,20,4,0,50,1560,240,27
Method 3,28,1616.0,3.8892250061035156,concorde,concorde,../data/foodmart/order/instances_d20_ord28.txt,20,4,0,50,1560,240,28
Method 3,29,1676.0,3.6730775833129883,concorde,concorde,../data/foodmart/order/instances_d20_ord29.txt,20,4,0,50,1560,240,29
Method 3,30,1728.0,3.659970760345459,concorde,concorde,../data/foodmart/order/instances_d20_ord30.txt,20,4,0,50,1560,240,30
Method 3,31,1784.0,4.241684675216675,concorde,concorde,../data/foodmart/order/instances_d20_ord31.txt,20,4,0,50,1560,240,31
Method 3,32,1832.0,3.803123950958252,concorde,concorde,../data/foodmart/order/instances_d20_ord32.txt,20,4,0,50,1560,240,32
Method 3,33,1890.0,4.428486108779907,concorde,concorde,../data/foodmart/order/instances_d20_ord33.txt,20,4,0,50,1560,240,33
Method 3,34,1942.0,4.111500978469849,concorde,concorde,../data/foodmart/order/instances_d20_ord34.txt,20,4,0,50,1560,240,34
Method 3,35,2000.0,4.464376211166382,concorde,concorde,../data/foodmart/order/instances_d20_ord35.txt,20,4,0,50,1560,240,35
Method 3,36,2056.0,4.706173658370972,concorde,concorde,../data/foodmart/order/instances_d20_ord36.txt,20,4,0,50,1560,240,36
Method 3,37,2108.0,4.795833349227905,concorde,concorde,../data/foodmart/order/instances_d20_ord37.txt,20,4,0,50,1560,240,37
Method 3,38,2166.0,4.295212984085083,concorde,concorde,../data/foodmart/order/instances_d20_ord38.txt,20,4,0,50,1560,240,38
Method 3,39,2222.0,4.88753342628479,concorde,concorde,../data/foodmart/order/instances_d20_ord39.txt,20,4,0,50,1560,240,39
Method 3,40,2280.0,5.0968523025512695,concorde,concorde,../data/foodmart/order/instances_d20_ord40.txt,20,4,0,50,1560,240,40
Method 3,41,2330.0,5.628849267959595,concorde,concorde,../data/foodmart/order/instances_d20_ord41.txt,20,4,0,50,1560,240,41
Method 3,42,2388.0,5.332919359207153,concorde,concorde,../data/foodmart/order/instances_d20_ord42.txt,20,4,0,50,1560,240,42
Method 3,43,2430.0,5.410243511199951,concorde,concorde,../data/foodmart/order/instances_d20_ord43.txt,20,4,0,50,1560,240,43
Method 3,44,2490.0,5.521229267120361,concorde,concorde,../data/foodmart/order/instances_d20_ord44.txt,20,4,0,50,1560,240,44
Method 3,45,2546.0,5.685476064682007,concorde,concorde,../data/foodmart/order/instances_d20_ord45.txt,20,4,0,50,1560,240,45
Method 3,46,2604.0,5.696707725524902,concorde,concorde,../data/foodmart/order/instances_d20_ord46.txt,20,4,0,50,1560,240,46
Method 3,47,2662.0,5.764379262924194,concorde,concorde,../data/foodmart/order/instances_d20_ord47.txt,20,4,0,50,1560,240,47
Method 3,48,2722.0,6.0174055099487305,concorde,concorde,../data/foodmart/order/instances_d20_ord48.txt,20,4,0,50,1560,240,48
Method 3,49,2776.0,6.3976099491119385,concorde,concorde,../data/foodmart/order/instances_d20_ord49.txt,20,4,0,50,1560,240,49
Method 3,5,296.0,0.6138873100280762,concorde,concorde,../data/foodmart/order/instances_d20_ord5.txt,20,4,0,50,1560,240,5
Method 3,50,2834.0,6.107190132141113,concorde,concorde,../data/foodmart/order/instances_d20_ord50.txt,20,4,0,50,1560,240,50
Method 3,6,356.0,1.4050323963165283,concorde,concorde,../data/foodmart/order/instances_d20_ord6.txt,20,4,0,50,1560,240,6
Method 3,7,416.0,0.8919777870178223,concorde,concorde,../data/foodmart/order/instances_d20_ord7.txt,20,4,0,50,1560,240,7
Method 3,8,476.0,1.534013271331787,concorde,concorde,../data/foodmart/order/instances_d20_ord8.txt,20,4,0,50,1560,240,8
Method 3,9,536.0,1.0713298320770264,concorde,concorde,../data/foodmart/order/instances_d20_ord9.txt,20,4,0,50,1560,240,9
Method 3,10,526.0,1.1848204135894775,concorde,concorde,../data/foodmart/order/instances_d5_ord10.txt,05,4,0,50,1560,240,10
Method 3,11,576.0,1.0170457363128662,concorde,concorde,../data/foodmart/order/instances_d5_ord11.txt,05,4,0,50,1560,240,11
Method 3,12,632.0,1.4704861640930176,concorde,concorde,../data/foodmart/order/instances_d5_ord12.txt,05,4,0,50,1560,240,12
Method 3,13,684.0,1.4007444381713867,concorde,concorde,../data/foodmart/order/instances_d5_ord13.txt,05,4,0,50,1560,240,13
Method 3,14,742.0,1.876513957977295,concorde,concorde,../data/foodmart/order/instances_d5_ord14.txt,05,4,0,50,1560,240,14
Method 3,15,798.0,1.9499573707580566,concorde,concorde,../data/foodmart/order/instances_d5_ord15.txt,05,4,0,50,1560,240,15
Method 3,16,852.0,1.6456947326660156,concorde,concorde,../data/foodmart/order/instances_d5_ord16.txt,05,4,0,50,1560,240,16
Method 3,17,892.0,2.0629515647888184,concorde,concorde,../data/foodmart/order/instances_d5_ord17.txt,05,4,0,50,1560,240,17
Method 3,18,948.0,2.224759817123413,concorde,concorde,../data/foodmart/order/instances_d5_ord18.txt,05,4,0,50,1560,240,18
Method 3,19,990.0,2.4036121368408203,concorde,concorde,../data/foodmart/order/instances_d5_ord19.txt,05,4,0,50,1560,240,19
Method 3,20,1030.0,2.439185857772827,concorde,concorde,../data/foodmart/order/instances_d5_ord20.txt,05,4,0,50,1560,240,20
Method 3,21,1088.0,2.4489495754241943,concorde,concorde,../data/foodmart/order/instances_d5_ord21.txt,05,4,0,50,1560,240,21
Method 3,22,1138.0,2.684018611907959,concorde,concorde,../data/foodmart/order/instances_d5_ord22.txt,05,4,0,50,1560,240,22
Method 3,23,1196.0,2.6423702239990234,concorde,concorde,../data/foodmart/order/instances_d5_ord23.txt,05,4,0,50,1560,240,23
Method 3,24,1254.0,2.936980724334717,concorde,concorde,../data/foodmart/order/instances_d5_ord24.txt,05,4,0,50,1560,240,24
Method 3,25,1304.0,2.967141628265381,concorde,concorde,../data/foodmart/order/instances_d5_ord25.txt,05,4,0,50,1560,240,25
Method 3,26,1362.0,3.0438055992126465,concorde,concorde,../data/foodmart/order/instances_d5_ord26.txt,05,4,0,50,1560,240,26
Method 3,27,1406.0,3.172647714614868,concorde,concorde,../data/foodmart/order/instances_d5_ord27.txt,05,4,0,50,1560,240,27
Method 3,28,1454.0,3.140648603439331,concorde,concorde,../data/foodmart/order/instances_d5_ord28.txt,05,4,0,50,1560,240,28
Method 3,29,1506.0,3.5119404792785645,concorde,concorde,../data/foodmart/order/instances_d5_ord29.txt,05,4,0,50,1560,240,29
Method 3,30,1564.0,3.3416426181793213,concorde,concorde,../data/foodmart/order/instances_d5_ord30.txt,05,4,0,50,1560,240,30
Method 3,31,1622.0,3.648754358291626,concorde,concorde,../data/foodmart/order/instances_d5_ord31.txt,05,4,0,50,1560,240,31
Method 3,32,1678.0,3.9098784923553467,concorde,concorde,../data/foodmart/order/instances_d5_ord32.txt,05,4,0,50,1560,240,32
Method 3,33,1730.0,3.693049669265747,concorde,concorde,../data/foodmart/order/instances_d5_ord33.txt,05,4,0,50,1560,240,33
Method 3,34,1786.0,4.192537784576416,concorde,concorde,../data/foodmart/order/instances_d5_ord34.txt,05,4,0,50,1560,240,34
Method 3,35,1844.0,3.9105024337768555,concorde,concorde,../data/foodmart/order/instances_d5_ord35.txt,05,4,0,50,1560,240,35
Method 3,36,1898.0,4.652428865432739,concorde,concorde,../data/foodmart/order/instances_d5_ord36.txt,05,4,0,50,1560,240,36
Method 3,37,1948.0,4.229844093322754,concorde,concorde,../data/foodmart/order/instances_d5_ord37.txt,05,4,0,50,1560,240,37
Method 3,38,1998.0,5.083748817443848,concorde,concorde,../data/foodmart/order/instances_d5_ord38.txt,05,4,0,50,1560,240,38
Method 3,39,2038.0,4.9645256996154785,concorde,concorde,../data/foodmart/order/instances_d5_ord39.txt,05,4,0,50,1560,240,39
Method 3,40,2082.0,5.132120609283447,concorde,concorde,../data/foodmart/order/instances_d5_ord40.txt,05,4,0,50,1560,240,40
Method 3,41,2108.0,5.038798093795776,concorde,concorde,../data/foodmart/order/instances_d5_ord41.txt,05,4,0,50,1560,240,41
Method 3,42,2166.0,5.201455116271973,concorde,concorde,../data/foodmart/order/instances_d5_ord42.txt,05,4,0,50,1560,240,42
Method 3,43,2218.0,5.463670015335083,concorde,concorde,../data/foodmart/order/instances_d5_ord43.txt,05,4,0,50,1560,240,43
Method 3,44,2254.0,6.000015497207642,concorde,concorde,../data/foodmart/order/instances_d5_ord44.txt,05,4,0,50,1560,240,44
Method 3,45,2304.0,4.944223642349243,concorde,concorde,../data/foodmart/order/instances_d5_ord45.txt,05,4,0,50,1560,240,45
Method 3,46,2354.0,5.392616510391235,concorde,concorde,../data/foodmart/order/instances_d5_ord46.txt,05,4,0,50,1560,240,46
Method 3,47,2410.0,5.600502967834473,concorde,concorde,../data/foodmart/order/instances_d5_ord47.txt,05,4,0,50,1560,240,47
Method 3,48,2458.0,5.220529079437256,concorde,concorde,../data/foodmart/order/instances_d5_ord48.txt,05,4,0,50,1560,240,48
Method 3,49,2508.0,5.642026424407959,concorde,concorde,../data/foodmart/order/instances_d5_ord49.txt,05,4,0,50,1560,240,49
Method 3,5,278.0,0.6025657653808594,concorde,concorde,../data/foodmart/order/instances_d5_ord5.txt,05,4,0,50,1560,240,5
Method 3,50,2534.0,5.55403470993042,concorde,concorde,../data/foodmart/order/instances_d5_ord50.txt,05,4,0,50,1560,240,50
Method 3,6,320.0,0.6683571338653564,concorde,concorde,../data/foodmart/order/instances_d5_ord6.txt,05,4,0,50,1560,240,6
Method 3,7,360.0,1.0514817237854004,concorde,concorde,../data/foodmart/order/instances_d5_ord7.txt,05,4,0,50,1560,240,7
Method 3,8,416.0,0.9048595428466797,concorde,concorde,../data/foodmart/order/instances_d5_ord8.txt,05,4,0,50,1560,240,8
Method 3,9,472.0,1.2005198001861572,concorde,concorde,../data/foodmart/order/instances_d5_ord9.txt,05,4,0,50,1560,240,9
