Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,3537.86,1.9053165912628174,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,30,0,3,1560,320,10
Method 3,11,3874.61,2.522150993347168,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,30,0,3,1560,320,11
Method 3,12,4232.97,2.2309939861297607,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,30,0,3,1560,320,12
Method 3,13,4465.56,2.775749444961548,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,30,0,3,1560,320,13
Method 3,14,4786.27,2.6781880855560303,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,30,0,3,1560,320,14
Method 3,15,5070.63,2.7042958736419678,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,30,0,3,1560,320,15
Method 3,16,5397.29,2.9360573291778564,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,30,0,3,1560,320,16
Method 3,17,5697.94,2.9967188835144043,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,30,0,3,1560,320,17
Method 3,18,5954.589999999999,3.1418471336364746,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,30,0,3,1560,320,18
Method 3,19,6174.969999999999,3.2041778564453125,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,30,0,3,1560,320,19
Method 3,20,6445.589999999999,4.315415620803833,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,30,0,3,1560,320,20
Method 3,21,6759.989999999999,5.019898414611816,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,30,0,3,1560,320,21
Method 3,22,7070.3899999999985,5.038450717926025,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,30,0,3,1560,320,22
Method 3,23,7298.6399999999985,5.182031869888306,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,30,0,3,1560,320,23
Method 3,24,7582.899999999999,5.6572675704956055,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,30,0,3,1560,320,24
Method 3,25,7777.529999999999,5.648024797439575,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,30,0,3,1560,320,25
Method 3,26,8087.959999999999,5.756449937820435,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,30,0,3,1560,320,26
Method 3,27,8378.109999999999,6.245849609375,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,30,0,3,1560,320,27
Method 3,28,8648.259999999998,6.2747602462768555,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,30,0,3,1560,320,28
Method 3,29,8996.349999999999,6.411515474319458,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,30,0,3,1560,320,29
Method 3,30,9293.059999999998,6.4458887577056885,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,30,0,3,1560,320,30
Method 3,31,9631.139999999998,6.853843927383423,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,30,0,3,1560,320,31
Method 3,32,9959.279999999997,6.952977895736694,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,30,0,3,1560,320,32
Method 3,33,10191.519999999997,7.123547792434692,concorde,concorde,../data/foodmart/order/instances_d10_ord33.txt,10,30,0,3,1560,320,33
Method 3,34,10478.209999999997,7.348281383514404,concorde,concorde,../data/foodmart/order/instances_d10_ord34.txt,10,30,0,3,1560,320,34
Method 3,35,10806.679999999997,7.670347213745117,concorde,concorde,../data/foodmart/order/instances_d10_ord35.txt,10,30,0,3,1560,320,35
Method 3,36,11134.909999999996,7.841462135314941,concorde,concorde,../data/foodmart/order/instances_d10_ord36.txt,10,30,0,3,1560,320,36
Method 3,37,11451.539999999995,8.014578580856323,concorde,concorde,../data/foodmart/order/instances_d10_ord37.txt,10,30,0,3,1560,320,37
Method 3,38,11792.109999999995,8.037538528442383,concorde,concorde,../data/foodmart/order/instances_d10_ord38.txt,10,30,0,3,1560,320,38
Method 3,39,12004.919999999995,8.445489406585693,concorde,concorde,../data/foodmart/order/instances_d10_ord39.txt,10,30,0,3,1560,320,39
Method 3,40,12287.089999999995,8.748430728912354,concorde,concorde,../data/foodmart/order/instances_d10_ord40.txt,10,30,0,3,1560,320,40
Method 3,41,12629.299999999996,8.848463773727417,concorde,concorde,../data/foodmart/order/instances_d10_ord41.txt,10,30,0,3,1560,320,41
Method 3,42,12889.539999999995,8.938359260559082,concorde,concorde,../data/foodmart/order/instances_d10_ord42.txt,10,30,0,3,1560,320,42
