Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,260.0,0.7742712497711182,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,2,0,100,1560,240,10
Method 3,11,286.0,2.053807258605957,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,2,0,100,1560,240,11
Method 3,12,312.0,2.0554823875427246,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,2,0,100,1560,240,12
Method 3,13,338.0,2.25176739692688,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,2,0,100,1560,240,13
Method 3,14,364.0,2.2273216247558594,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,2,0,100,1560,240,14
Method 3,15,390.0,2.389096975326538,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,2,0,100,1560,240,15
Method 3,16,416.0,3.717909336090088,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,2,0,100,1560,240,16
Method 3,17,442.0,2.8799259662628174,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,2,0,100,1560,240,17
Method 3,18,468.0,2.8856685161590576,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,2,0,100,1560,240,18
Method 3,19,468.0,3.051874876022339,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,2,0,100,1560,240,19
Method 3,20,494.0,3.4666149616241455,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,2,0,100,1560,240,20
Method 3,21,520.0,3.184297800064087,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,2,0,100,1560,240,21
Method 3,22,546.0,3.397716522216797,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,2,0,100,1560,240,22
Method 3,23,572.0,4.083053827285767,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,2,0,100,1560,240,23
Method 3,24,598.0,3.8606507778167725,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,2,0,100,1560,240,24
Method 3,25,622.0,4.186344623565674,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,2,0,100,1560,240,25
Method 3,26,648.0,3.947310447692871,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,2,0,100,1560,240,26
Method 3,27,674.0,4.497574090957642,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,2,0,100,1560,240,27
Method 3,28,700.0,4.7696404457092285,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,2,0,100,1560,240,28
Method 3,29,726.0,4.404767751693726,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,2,0,100,1560,240,29
Method 3,30,752.0,4.681054353713989,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,2,0,100,1560,240,30
Method 3,31,778.0,4.963690996170044,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,2,0,100,1560,240,31
Method 3,32,804.0,5.152399778366089,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,2,0,100,1560,240,32
Method 3,33,830.0,5.290376663208008,concorde,concorde,../data/foodmart/order/instances_d10_ord33.txt,10,2,0,100,1560,240,33
Method 3,34,856.0,5.413860321044922,concorde,concorde,../data/foodmart/order/instances_d10_ord34.txt,10,2,0,100,1560,240,34
Method 3,35,882.0,5.518900156021118,concorde,concorde,../data/foodmart/order/instances_d10_ord35.txt,10,2,0,100,1560,240,35
Method 3,36,908.0,5.657930135726929,concorde,concorde,../data/foodmart/order/instances_d10_ord36.txt,10,2,0,100,1560,240,36
Method 3,37,934.0,5.994997501373291,concorde,concorde,../data/foodmart/order/instances_d10_ord37.txt,10,2,0,100,1560,240,37
Method 3,38,960.0,5.887474060058594,concorde,concorde,../data/foodmart/order/instances_d10_ord38.txt,10,2,0,100,1560,240,38
Method 3,39,986.0,5.87802529335022,concorde,concorde,../data/foodmart/order/instances_d10_ord39.txt,10,2,0,100,1560,240,39
Method 3,40,1012.0,6.152783393859863,concorde,concorde,../data/foodmart/order/instances_d10_ord40.txt,10,2,0,100,1560,240,40
Method 3,41,1038.0,6.600834369659424,concorde,concorde,../data/foodmart/order/instances_d10_ord41.txt,10,2,0,100,1560,240,41
Method 3,42,1064.0,6.395288944244385,concorde,concorde,../data/foodmart/order/instances_d10_ord42.txt,10,2,0,100,1560,240,42
Method 3,43,1090.0,7.175838947296143,concorde,concorde,../data/foodmart/order/instances_d10_ord43.txt,10,2,0,100,1560,240,43
