Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,2454.0,1.6586055755615234,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,8,0,3,1560,80,10
Method 3,11,2714.0,1.677140712738037,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,8,0,3,1560,80,11
Method 3,12,2968.0,2.5733253955841064,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,8,0,3,1560,80,12
Method 3,13,3164.0,2.748877763748169,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,8,0,3,1560,80,13
Method 3,14,3358.0,3.9150633811950684,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,8,0,3,1560,80,14
Method 3,15,3578.0,3.5990843772888184,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,8,0,3,1560,80,15
Method 3,16,3774.0,3.21928071975708,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,8,0,3,1560,80,16
Method 3,17,3942.0,3.822445869445801,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,8,0,3,1560,80,17
Method 3,18,4138.0,3.644223928451538,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,8,0,3,1560,80,18
Method 3,19,4288.0,4.198464393615723,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,8,0,3,1560,80,19
Method 3,20,4496.0,3.9900972843170166,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,8,0,3,1560,80,20
Method 3,21,4686.0,4.224226951599121,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,8,0,3,1560,80,21
Method 3,22,4862.0,4.613412618637085,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,8,0,3,1560,80,22
Method 3,23,5032.0,4.833506345748901,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,8,0,3,1560,80,23
Method 3,24,5208.0,5.005682945251465,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,8,0,3,1560,80,24
Method 3,25,5368.0,5.06450629234314,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,8,0,3,1560,80,25
Method 3,26,5592.0,5.3746161460876465,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,8,0,3,1560,80,26
Method 3,27,5784.0,5.264803647994995,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,8,0,3,1560,80,27
Method 3,28,5970.0,5.5950517654418945,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,8,0,3,1560,80,28
Method 3,29,6168.0,5.720276117324829,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,8,0,3,1560,80,29
Method 3,30,6344.0,6.005815505981445,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,8,0,3,1560,80,30
Method 3,31,6530.0,6.39957857131958,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,8,0,3,1560,80,31
Method 3,32,6724.0,6.232672929763794,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,8,0,3,1560,80,32
Method 3,33,6892.0,6.959104299545288,concorde,concorde,../data/foodmart/order/instances_d10_ord33.txt,10,8,0,3,1560,80,33
Method 3,34,7058.0,6.48946475982666,concorde,concorde,../data/foodmart/order/instances_d10_ord34.txt,10,8,0,3,1560,80,34
Method 3,35,7296.0,6.617401838302612,concorde,concorde,../data/foodmart/order/instances_d10_ord35.txt,10,8,0,3,1560,80,35
Method 3,36,7478.0,6.807939529418945,concorde,concorde,../data/foodmart/order/instances_d10_ord36.txt,10,8,0,3,1560,80,36
Method 3,37,7690.0,6.839278697967529,concorde,concorde,../data/foodmart/order/instances_d10_ord37.txt,10,8,0,3,1560,80,37
Method 3,38,7914.0,7.144850969314575,concorde,concorde,../data/foodmart/order/instances_d10_ord38.txt,10,8,0,3,1560,80,38
Method 3,39,8050.0,7.712549448013306,concorde,concorde,../data/foodmart/order/instances_d10_ord39.txt,10,8,0,3,1560,80,39
Method 3,40,8236.0,7.934129476547241,concorde,concorde,../data/foodmart/order/instances_d10_ord40.txt,10,8,0,3,1560,80,40
Method 3,41,8430.0,7.822004795074463,concorde,concorde,../data/foodmart/order/instances_d10_ord41.txt,10,8,0,3,1560,80,41
Method 3,42,8600.0,7.811217546463013,concorde,concorde,../data/foodmart/order/instances_d10_ord42.txt,10,8,0,3,1560,80,42
Method 3,43,8812.0,8.669042825698853,concorde,concorde,../data/foodmart/order/instances_d10_ord43.txt,10,8,0,3,1560,80,43
Method 3,44,9010.0,8.22408127784729,concorde,concorde,../data/foodmart/order/instances_d10_ord44.txt,10,8,0,3,1560,80,44
Method 3,45,9208.0,8.390849113464355,concorde,concorde,../data/foodmart/order/instances_d10_ord45.txt,10,8,0,3,1560,80,45
Method 3,46,9456.0,8.485604524612427,concorde,concorde,../data/foodmart/order/instances_d10_ord46.txt,10,8,0,3,1560,80,46
Method 3,47,9622.0,8.864867210388184,concorde,concorde,../data/foodmart/order/instances_d10_ord47.txt,10,8,0,3,1560,80,47
Method 3,48,9796.0,9.145586490631104,concorde,concorde,../data/foodmart/order/instances_d10_ord48.txt,10,8,0,3,1560,80,48
Method 3,49,9946.0,8.83444356918335,concorde,concorde,../data/foodmart/order/instances_d10_ord49.txt,10,8,0,3,1560,80,49
Method 3,5,1300.0,1.3347783088684082,concorde,concorde,../data/foodmart/order/instances_d10_ord5.txt,10,8,0,3,1560,80,5
