Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,2100.0,1.1188271045684814,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,8,1,3,1560,80,10
Method 3,11,2306.0,1.3216819763183594,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,8,1,3,1560,80,11
Method 3,12,2518.0,1.769439935684204,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,8,1,3,1560,80,12
Method 3,13,2678.0,2.1044955253601074,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,8,1,3,1560,80,13
Method 3,14,2874.0,2.0757153034210205,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,8,1,3,1560,80,14
Method 3,15,3070.0,2.3209214210510254,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,8,1,3,1560,80,15
Method 3,16,3260.0,2.4534473419189453,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,8,1,3,1560,80,16
Method 3,17,3422.0,2.654287576675415,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,8,1,3,1560,80,17
Method 3,18,3570.0,2.729051351547241,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,8,1,3,1560,80,18
Method 3,19,3710.0,3.0287046432495117,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,8,1,3,1560,80,19
Method 3,20,3886.0,3.0063605308532715,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,8,1,3,1560,80,20
Method 3,21,4056.0,3.2121660709381104,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,8,1,3,1560,80,21
Method 3,22,4224.0,3.256756067276001,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,8,1,3,1560,80,22
Method 3,23,4354.0,3.484794855117798,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,8,1,3,1560,80,23
Method 3,24,4498.0,3.644446849822998,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,8,1,3,1560,80,24
Method 3,25,4626.0,3.6627161502838135,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,8,1,3,1560,80,25
Method 3,26,4792.0,3.744013786315918,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,8,1,3,1560,80,26
Method 3,27,4954.0,4.165170669555664,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,8,1,3,1560,80,27
Method 3,28,5112.0,3.8765482902526855,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,8,1,3,1560,80,28
Method 3,29,5286.0,4.296300649642944,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,8,1,3,1560,80,29
Method 3,30,5458.0,4.374764919281006,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,8,1,3,1560,80,30
Method 3,31,5626.0,4.269578218460083,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,8,1,3,1560,80,31
Method 3,32,5772.0,4.415425539016724,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,8,1,3,1560,80,32
Method 3,33,5896.0,4.7409563064575195,concorde,concorde,../data/foodmart/order/instances_d10_ord33.txt,10,8,1,3,1560,80,33
Method 3,34,6050.0,4.777924060821533,concorde,concorde,../data/foodmart/order/instances_d10_ord34.txt,10,8,1,3,1560,80,34
Method 3,35,6218.0,4.906666040420532,concorde,concorde,../data/foodmart/order/instances_d10_ord35.txt,10,8,1,3,1560,80,35
Method 3,36,6366.0,5.063710927963257,concorde,concorde,../data/foodmart/order/instances_d10_ord36.txt,10,8,1,3,1560,80,36
Method 3,37,6536.0,5.347473621368408,concorde,concorde,../data/foodmart/order/instances_d10_ord37.txt,10,8,1,3,1560,80,37
Method 3,38,6702.0,5.2648561000823975,concorde,concorde,../data/foodmart/order/instances_d10_ord38.txt,10,8,1,3,1560,80,38
Method 3,39,6842.0,5.4394590854644775,concorde,concorde,../data/foodmart/order/instances_d10_ord39.txt,10,8,1,3,1560,80,39
Method 3,40,7008.0,5.907349348068237,concorde,concorde,../data/foodmart/order/instances_d10_ord40.txt,10,8,1,3,1560,80,40
Method 3,41,7182.0,5.746105432510376,concorde,concorde,../data/foodmart/order/instances_d10_ord41.txt,10,8,1,3,1560,80,41
Method 3,42,7334.0,5.90462064743042,concorde,concorde,../data/foodmart/order/instances_d10_ord42.txt,10,8,1,3,1560,80,42
Method 3,43,7520.0,6.202284336090088,concorde,concorde,../data/foodmart/order/instances_d10_ord43.txt,10,8,1,3,1560,80,43
Method 3,44,7690.0,6.050021171569824,concorde,concorde,../data/foodmart/order/instances_d10_ord44.txt,10,8,1,3,1560,80,44
