Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,2692.01,2.2351553440093994,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,20,1,3,1560,320,10
Method 3,11,2950.65,2.152224063873291,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,20,1,3,1560,320,11
Method 3,12,3219.55,2.264477014541626,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,20,1,3,1560,320,12
Method 3,13,3406.15,2.497943878173828,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,20,1,3,1560,320,13
Method 3,14,3647.2400000000002,2.6618709564208984,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,20,1,3,1560,320,14
Method 3,15,3869.8900000000003,2.6367268562316895,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,20,1,3,1560,320,15
Method 3,16,4122.51,3.4815471172332764,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,20,1,3,1560,320,16
Method 3,17,4339.22,3.8876802921295166,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,20,1,3,1560,320,17
Method 3,18,4541.81,3.207197427749634,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,20,1,3,1560,320,18
Method 3,19,4718.5,3.197328805923462,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,20,1,3,1560,320,19
Method 3,20,4925.59,3.756255626678467,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,20,1,3,1560,320,20
Method 3,21,5166.3,3.9183902740478516,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,20,1,3,1560,320,21
Method 3,22,5390.93,3.782881736755371,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,20,1,3,1560,320,22
Method 3,23,5565.29,3.7971532344818115,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,20,1,3,1560,320,23
Method 3,24,5787.7,3.97131609916687,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,20,1,3,1560,320,24
Method 3,25,5938.28,4.0421624183654785,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,20,1,3,1560,320,25
Method 3,26,6169.08,4.214935302734375,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,20,1,3,1560,320,26
Method 3,27,6397.39,4.45434308052063,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,20,1,3,1560,320,27
Method 3,28,6605.62,4.462281942367554,concorde,concorde,../data/foodmart/order/instances_d10_ord28.txt,10,20,1,3,1560,320,28
Method 3,29,6845.74,4.588027477264404,concorde,concorde,../data/foodmart/order/instances_d10_ord29.txt,10,20,1,3,1560,320,29
Method 3,30,7042.45,5.278154611587524,concorde,concorde,../data/foodmart/order/instances_d10_ord30.txt,10,20,1,3,1560,320,30
Method 3,31,7278.58,4.760866403579712,concorde,concorde,../data/foodmart/order/instances_d10_ord31.txt,10,20,1,3,1560,320,31
Method 3,32,7518.79,4.900893688201904,concorde,concorde,../data/foodmart/order/instances_d10_ord32.txt,10,20,1,3,1560,320,32
Method 3,33,7703.06,5.152338981628418,concorde,concorde,../data/foodmart/order/instances_d10_ord33.txt,10,20,1,3,1560,320,33
Method 3,34,7927.740000000001,5.082680940628052,concorde,concorde,../data/foodmart/order/instances_d10_ord34.txt,10,20,1,3,1560,320,34
Method 3,35,8184.370000000001,6.317186117172241,concorde,concorde,../data/foodmart/order/instances_d10_ord35.txt,10,20,1,3,1560,320,35
Method 3,36,8416.740000000002,7.58695912361145,concorde,concorde,../data/foodmart/order/instances_d10_ord36.txt,10,20,1,3,1560,320,36
Method 3,37,8651.320000000002,7.896198034286499,concorde,concorde,../data/foodmart/order/instances_d10_ord37.txt,10,20,1,3,1560,320,37
Method 3,38,8903.87,8.037554025650024,concorde,concorde,../data/foodmart/order/instances_d10_ord38.txt,10,20,1,3,1560,320,38
Method 3,39,9074.43,7.649659872055054,concorde,concorde,../data/foodmart/order/instances_d10_ord39.txt,10,20,1,3,1560,320,39
Method 3,40,9286.73,7.943886041641235,concorde,concorde,../data/foodmart/order/instances_d10_ord40.txt,10,20,1,3,1560,320,40
Method 3,41,9536.98,9.694088697433472,concorde,concorde,../data/foodmart/order/instances_d10_ord41.txt,10,20,1,3,1560,320,41
Method 3,42,9733.38,8.740288496017456,concorde,concorde,../data/foodmart/order/instances_d10_ord42.txt,10,20,1,3,1560,320,42
Method 3,43,9978.07,8.919369459152222,concorde,concorde,../data/foodmart/order/instances_d10_ord43.txt,10,20,1,3,1560,320,43
Method 3,44,10216.5,9.06818175315857,concorde,concorde,../data/foodmart/order/instances_d10_ord44.txt,10,20,1,3,1560,320,44
Method 3,45,10457.21,9.18938159942627,concorde,concorde,../data/foodmart/order/instances_d10_ord45.txt,10,20,1,3,1560,320,45
Method 3,46,10673.919999999998,9.460976362228394,concorde,concorde,../data/foodmart/order/instances_d10_ord46.txt,10,20,1,3,1560,320,46
Method 3,47,10920.319999999998,9.5810706615448,concorde,concorde,../data/foodmart/order/instances_d10_ord47.txt,10,20,1,3,1560,320,47
Method 3,48,11125.029999999997,9.853023052215576,concorde,concorde,../data/foodmart/order/instances_d10_ord48.txt,10,20,1,3,1560,320,48
Method 3,49,11275.829999999996,10.036904096603394,concorde,concorde,../data/foodmart/order/instances_d10_ord49.txt,10,20,1,3,1560,320,49
Method 3,5,1415.13,1.5428173542022705,concorde,concorde,../data/foodmart/order/instances_d10_ord5.txt,10,20,1,3,1560,320,5
Method 3,50,11460.499999999996,10.09115195274353,concorde,concorde,../data/foodmart/order/instances_d10_ord50.txt,10,20,1,3,1560,320,50
Method 3,6,1695.7200000000003,2.058403491973877,concorde,concorde,../data/foodmart/order/instances_d10_ord6.txt,10,20,1,3,1560,320,6
Method 3,7,1960.3000000000002,1.9803860187530518,concorde,concorde,../data/foodmart/order/instances_d10_ord7.txt,10,20,1,3,1560,320,7
Method 3,8,2191.05,1.9411377906799316,concorde,concorde,../data/foodmart/order/instances_d10_ord8.txt,10,20,1,3,1560,320,8
Method 3,9,2427.36,2.0302674770355225,concorde,concorde,../data/foodmart/order/instances_d10_ord9.txt,10,20,1,3,1560,320,9
Method 3,10,2853.2700000000004,2.984433174133301,concorde,concorde,../data/foodmart/order/instances_d20_ord10.txt,20,20,1,3,1560,320,10
Method 3,11,3138.0800000000004,3.6521308422088623,concorde,concorde,../data/foodmart/order/instances_d20_ord11.txt,20,20,1,3,1560,320,11
Method 3,12,3378.7000000000003,3.9197819232940674,concorde,concorde,../data/foodmart/order/instances_d20_ord12.txt,20,20,1,3,1560,320,12
Method 3,13,3629.03,3.8379554748535156,concorde,concorde,../data/foodmart/order/instances_d20_ord13.txt,20,20,1,3,1560,320,13
Method 3,14,3871.15,4.038065195083618,concorde,concorde,../data/foodmart/order/instances_d20_ord14.txt,20,20,1,3,1560,320,14
Method 3,15,4137.75,4.2116663455963135,concorde,concorde,../data/foodmart/order/instances_d20_ord15.txt,20,20,1,3,1560,320,15
Method 3,16,4412.44,4.41868782043457,concorde,concorde,../data/foodmart/order/instances_d20_ord16.txt,20,20,1,3,1560,320,16
Method 3,17,4662.91,5.645472288131714,concorde,concorde,../data/foodmart/order/instances_d20_ord17.txt,20,20,1,3,1560,320,17
Method 3,18,4923.57,4.935880422592163,concorde,concorde,../data/foodmart/order/instances_d20_ord18.txt,20,20,1,3,1560,320,18
Method 3,19,5168.17,5.420399904251099,concorde,concorde,../data/foodmart/order/instances_d20_ord19.txt,20,20,1,3,1560,320,19
Method 3,20,5433.07,5.5644755363464355,concorde,concorde,../data/foodmart/order/instances_d20_ord20.txt,20,20,1,3,1560,320,20
Method 3,21,5657.639999999999,5.700920104980469,concorde,concorde,../data/foodmart/order/instances_d20_ord21.txt,20,20,1,3,1560,320,21
Method 3,22,5930.349999999999,5.741124153137207,concorde,concorde,../data/foodmart/order/instances_d20_ord22.txt,20,20,1,3,1560,320,22
