Method Used,Number of Orders,Objective Value,Time Elapsed (s),Time Savings Router,Order Batch Router,Order File,Order Size,Number of Aisles,Number of Extra Cross Aisles,Number of Shelves,Number of Products,Picker Capacity,Number of Pickers
Method 3,10,708.0,1.7640798091888428,concorde,concorde,../data/foodmart/order/instances_d10_ord10.txt,10,5,0,40,1560,80,10
Method 3,11,780.0,1.7798230648040771,concorde,concorde,../data/foodmart/order/instances_d10_ord11.txt,10,5,0,40,1560,80,11
Method 3,12,852.0,2.1443138122558594,concorde,concorde,../data/foodmart/order/instances_d10_ord12.txt,10,5,0,40,1560,80,12
Method 3,13,892.0,2.3285608291625977,concorde,concorde,../data/foodmart/order/instances_d10_ord13.txt,10,5,0,40,1560,80,13
Method 3,14,966.0,2.814263105392456,concorde,concorde,../data/foodmart/order/instances_d10_ord14.txt,10,5,0,40,1560,80,14
Method 3,15,1026.0,2.578730344772339,concorde,concorde,../data/foodmart/order/instances_d10_ord15.txt,10,5,0,40,1560,80,15
Method 3,16,1096.0,2.774326801300049,concorde,concorde,../data/foodmart/order/instances_d10_ord16.txt,10,5,0,40,1560,80,16
Method 3,17,1164.0,3.237861394882202,concorde,concorde,../data/foodmart/order/instances_d10_ord17.txt,10,5,0,40,1560,80,17
Method 3,18,1220.0,3.0473783016204834,concorde,concorde,../data/foodmart/order/instances_d10_ord18.txt,10,5,0,40,1560,80,18
Method 3,19,1262.0,3.099494457244873,concorde,concorde,../data/foodmart/order/instances_d10_ord19.txt,10,5,0,40,1560,80,19
Method 3,20,1318.0,3.5158684253692627,concorde,concorde,../data/foodmart/order/instances_d10_ord20.txt,10,5,0,40,1560,80,20
Method 3,21,1386.0,3.4363632202148438,concorde,concorde,../data/foodmart/order/instances_d10_ord21.txt,10,5,0,40,1560,80,21
Method 3,22,1456.0,3.3981380462646484,concorde,concorde,../data/foodmart/order/instances_d10_ord22.txt,10,5,0,40,1560,80,22
Method 3,23,1500.0,3.7198047637939453,concorde,concorde,../data/foodmart/order/instances_d10_ord23.txt,10,5,0,40,1560,80,23
Method 3,24,1562.0,3.5732128620147705,concorde,concorde,../data/foodmart/order/instances_d10_ord24.txt,10,5,0,40,1560,80,24
Method 3,25,1604.0,3.9165406227111816,concorde,concorde,../data/foodmart/order/instances_d10_ord25.txt,10,5,0,40,1560,80,25
Method 3,26,1676.0,3.874035596847534,concorde,concorde,../data/foodmart/order/instances_d10_ord26.txt,10,5,0,40,1560,80,26
Method 3,27,1746.0,4.163343906402588,concorde,concorde,../data/foodmart/order/instances_d10_ord27.txt,10,5,0,40,1560,80,27
